apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
south;7118;629;LINESTRING (90264.41263084207 432512.4291964619, 90261.82436369077 432511.7851800711, 90259.28270346613 432511.1116177883, 90259.62304804183 432507.5909712501, 90262.15558180193 432508.293371741, 90264.74407000726 432508.9373948931, 90264.41263084207 432512.4291964619);18.378142574065826;0.0;1.0
south;7118;630;LINESTRING (90264.7532644563 432508.9083994621, 90262.15558180193 432508.293371741, 90259.62312353529 432507.5910019005, 90259.96313930099 432504.0737571092, 90262.49574837432 432504.7761884445, 90265.08435076942 432505.4202441481, 90264.7532644563 432508.9083994621);18.44055479885402;0.0;1.0
south;7118;631;LINESTRING (90265.08423657212 432505.4202116246, 90262.49574837432 432504.7761884445, 90259.96321462272 432504.0737879269, 90260.30325046953 432500.5563357829, 90262.83593499364 432501.2587982481, 90265.42465180792 432501.9028867314, 90265.08423657212 432505.4202116246);18.471371190027362;0.0;1.0
south;7118;632;LINESTRING (90265.42453738107 432501.902853973, 90262.83593499364 432501.2587982481, 90260.3033259286 432500.5563668851, 90260.64338198579 432497.0387060989, 90263.17614178883 432497.7411998587, 90265.76497276181 432498.3853213027, 90265.42453738107 432501.902853973);18.47315278323123;0.0;1.0
south;7118;633;LINESTRING (90265.7648585953 432498.3852883701, 90263.17614178883 432497.7411998587, 90260.64345727311 432497.0387373619, 90260.9835337525 432493.5208657953, 90263.51636897222 432494.223391135, 90266.10531433333 432494.8675457796, 90265.7648585953 432498.3852883701);18.474947179205135;0.0;0.9999999999999998
south;7118;634;LINESTRING (90266.10519993761 432494.8675126074, 90263.51636897222 432494.223391135, 90260.98360917748 432493.5208973485, 90261.32405503248 432489.999205256, 90263.85696565174 432490.7017624002, 90266.44602538951 432491.3459504413, 90266.10519993761 432494.8675126074);18.495699169673205;0.0;0.9999999999999998
south;7118;635;LINESTRING (90266.4459110054 432491.3459170725, 90263.85696565174 432490.7017624002, 90261.3241304402 432489.999237031, 90261.66424819935 432486.4809393003, 90264.19723404667 432487.1835284131, 90266.78640791467 432487.827749975, 90266.4459110054 432491.3459170725);18.478559135681714;0.0;1.0
south;7118;636;LINESTRING (90266.78629377692 432487.8277164818, 90264.19723404667 432487.1835284131, 90261.66432343572 432486.4809712358, 90262.00446210121 432482.9624576651, 90264.53752331415 432483.6650790323, 90267.12681153516 432484.3093343797, 90266.78629377692 432487.8277164818);18.48038049815438;0.0;1.0
south;7118;637;LINESTRING (90267.12669717477 432484.3093006262, 90264.53752331415 432483.6650790323, 90262.00453747506 432482.9624898939, 90262.34469716783 432479.4437592259, 90264.8778335751 432480.1464130144, 90267.46723590307 432480.7907022756, 90267.12669717477 432484.3093006262);18.48220712528478;0.0;1.0000000000000002
south;7118;638;LINESTRING (90267.46712178858 432480.7906683927, 90264.8778335751 432480.1464130144, 90262.34477237047 432479.4437916183, 90262.68495329728 432475.9248417201, 90265.21816503631 432476.627528213, 90267.80768169407 432477.2718516558, 90267.46712178858 432480.7906683927);18.48404653793314;0.0;1.0000000000000002
south;7118;639;LINESTRING (90267.80756735688 432477.2718175108, 90265.21816503631 432476.627528213, 90262.68502863738 432475.9248744003, 90263.02557986596 432472.4020944007, 90265.55886692001 432473.1048138272, 90268.14849789582 432473.7491716425, 90267.80756735688 432477.2718175108);18.504852969768674;0.0;1.0000000000000002
south;7118;640;LINESTRING (90268.14838357002 432473.7491372963, 90265.55886692001 432473.1048138272, 90263.02565518921 432472.4021273055, 90263.36587903221 432468.8827343148, 90265.8992412299 432469.5854868357, 90268.48898627788 432470.2298791488, 90268.14838357002 432473.7491372963);18.48774865407691;0.0;1.0
south;7118;641;LINESTRING (90268.48887219811 432470.2298446788, 90265.8992412299 432469.5854868357, 90263.36595418429 432468.8827673793, 90263.70619975345 432465.3631500715, 90266.23963723236 432466.0659359719, 90268.82949657534 432466.7103630546, 90268.48887219811 432470.2298446788);18.489615188669557;0.0;1.0
south;7118;642;LINESTRING (90268.8293822727 432466.7103283182, 90266.23963723236 432466.0659359719, 90263.70627504287 432465.3631834266, 90264.04689147184 432461.8397302365, 90266.58040421557 432462.5425497539, 90269.17037784218 432463.1870117994, 90268.8293822727 432466.7103283182);18.510454452514537;0.0;1.0
south;7118;643;LINESTRING (90269.170263551 432463.1869768651, 90266.58040421557 432462.5425497539, 90264.04696674479 432461.8397638212, 90264.38725621304 432458.3196932514, 90266.92340547117 432459.01387725, 90269.51093171515 432459.6670436666, 90269.170263551 432463.1869768651);18.51730636722864;0.0;1.0000000000000002
south;7118;644;LINESTRING (90269.51337909028 432459.6583393276, 90266.92340547117 432459.01387725, 90264.38989273584 432458.3110577069, 90264.73983226657 432454.7577666112, 90267.27354569973 432455.4607244485, 90269.863755732 432456.1053148747, 90269.51337909028 432459.6583393276);18.677105258436782;0.0;1.0
south;7118;645;LINESTRING (90269.86107193577 432456.1138908897, 90267.27354569973 432455.4607244485, 90264.73739645007 432454.7665404185, 90265.08738186266 432451.2127751306, 90267.62117036655 432451.9157671958, 90270.21149443007 432452.5603931011, 90269.86107193577 432456.1138908897);18.65635584062571;0.0;1.0
south;7118;646;LINESTRING (90270.21138039111 432452.5603576452, 90267.62117036655 432451.9157671958, 90265.08745694142 432451.2128093246, 90265.42786065159 432447.6915582755, 90267.96172436376 432448.3945848552, 90270.55216268153 432449.0392465166, 90270.21138039111 432452.5603576452);18.501887654968584;0.0;1.0
south;7118;647;LINESTRING (90270.55204841957 432449.039210795, 90267.96172436376 432448.3945848552, 90265.42793586821 432447.6915927686, 90265.76871142436 432444.1664956398, 90268.30265032762 432444.8695569604, 90270.89320288869 432445.5142545749, 90270.55204841957 432449.039210795);18.522785177420708;0.0;1.0
south;7118;648;LINESTRING (90270.89308863808 432445.514218657, 90268.30265032762 432444.8695569604, 90265.76878662402 432444.1665303565, 90266.10923587985 432440.6448090153, 90268.64324980407 432441.3479052369, 90271.24369707046 432441.9588009497, 90270.89308863808 432445.514218657);18.564174948151834;0.0;1.0
south;7118;649;LINESTRING (90271.2338023575 432441.9926028809, 90268.64324980407 432441.3479052369, 90266.10931090891 432440.6448438868, 90266.44978320706 432437.1228846046, 90268.98687110859 432437.8155649999, 90271.58445740319 432438.4367039698, 90271.2338023575 432441.9926028809);18.595242301275444;0.0;1.0
south;7118;650;LINESTRING (90271.58731836776 432438.4264607432, 90268.98687110859 432437.8155649999, 90266.45285719261 432437.1124687466, 90266.80347123323 432433.5522028638, 90269.33768588537 432434.2554402354, 90271.92858907612 432434.9003047697, 90271.58731836776 432438.4264607432);18.68266759605931;0.0;1.0
south;7118;651;LINESTRING (90271.93527217259 432434.8765792398, 90269.33768588537 432434.2554402354, 90266.800597992 432433.5627598073, 90267.15090970913 432430.0056216925, 90269.68519934302 432430.7088946447, 90272.27621651436 432431.3537958478, 90271.93527217259 432434.8765792398);18.637788345208207;0.0;1.0
south;7118;652;LINESTRING (90272.27610252603 432431.3537592086, 90269.68519934302 432430.7088946447, 90267.15098469912 432430.0056572428, 90267.49157422404 432426.4824866148, 90270.02593897707 432427.1857954483, 90272.61707035222 432427.8307335904, 90272.27610252603 432431.3537592086);18.516357359619157;0.0;0.9999999999999998
south;7118;653;LINESTRING (90272.61695614095 432427.8306966823, 90270.02593897707 432427.1857954483, 90267.49164935161 432426.4825224687, 90267.83226253171 432422.9591075652, 90270.36670223363 432423.6624524332, 90272.95794756788 432424.3074276316, 90272.61695614095 432427.8306966823);18.518329381895178;0.0;1.0
south;7118;654;LINESTRING (90272.95783360122 432424.3073906009, 90270.36670223363 432423.6624524332, 90267.83233748893 432422.9591435693, 90268.17297453733 432419.4354821859, 90270.70748932566 432420.138863389, 90273.29884884201 432420.7838759152, 90272.95783360122 432424.3073906009);18.520314564498953;0.0;0.9997725224281944
south;7118;655;LINESTRING (90273.29873465252 432420.7838386191, 90270.70748932566 432420.138863389, 90268.17304963198 432419.4355184911, 90268.51406008488 432415.9079949193, 90271.04864994338 432416.6114126801, 90273.64012363119 432417.2564627392, 90273.29873465252 432420.7838386191);18.541304013537772;0.0;0.968593648527084
south;7118;656;LINESTRING (90273.64000945205 432417.2564252408, 90271.04864994338 432416.6114126801, 90268.51413516299 432415.9080314492, 90268.85482039276 432412.3838725135, 90271.38948515133 432413.0873269882, 90273.98107276592 432413.7324146992, 90273.64000945205 432417.2564252408);18.524308076000644;0.0;0.9156059934084592
south;7118;657;LINESTRING (90273.98095883129 432413.7323770772, 90271.38948515133 432413.0873269882, 90268.85489530093 432412.3839091954, 90269.19560489291 432408.8594986706, 90271.73034468903 432409.5629901562, 90274.3220464536 432410.2081157943, 90273.98095883129 432413.7323770772);18.526320554861407;0.0;0.8626456116077985
south;7118;658;LINESTRING (90274.32193229595 432410.2080778991, 90271.73034468903 432409.5629901562, 90269.19567993862 432408.859535654, 90269.53676350389 432405.331257058, 90272.07157832108 432406.0347857822, 90274.66339422502 432406.6799495396, 90274.32193229595 432410.2080778991);18.547343480874353;0.0;0.8096582123061921
south;7118;659;LINESTRING (90274.66328007798 432406.6799114496, 90272.07157832108 432406.0347857822, 90269.53683853309 432405.3312942681, 90269.87759729405 432401.8063759745, 90272.41248696265 432402.5099420915, 90275.00441676163 432403.1551440854, 90274.66328007798 432406.6799114496);18.530368652227175;0.0;0.7566709035873246
south;7118;660;LINESTRING (90275.00430285918 432403.1551058784, 90272.41248696265 432402.5099420915, 90269.87767215353 432401.8064133345, 90270.2184557713 432398.2812383345, 90272.75342042872 432398.9848421467, 90275.34546434594 432399.6300826602, 90275.00430285918 432403.1551058784);18.532408466585434;0.0;0.7037107934463707
south;7119;626;LINESTRING (90258.28091886992 432521.6049920867, 90255.74871222895 432520.9026721828, 90253.67018003465 432520.3089117213, 90254.00075426497 432516.8205886871, 90256.08869644903 432517.3857520891, 90258.6210540552 432518.0881317036, 90258.28091886992 432521.6049920867);16.63567218065859;0.0;0.8462775682145803
south;7119;627;LINESTRING (90258.62097849968 432518.0881017217, 90256.08869644903 432517.3857520891, 90254.01006755501 432516.7919604527, 90254.34063770244 432513.3036800949, 90256.41947279449 432513.8974792935, 90258.96113304724 432514.5710415558, 90258.62097849968 432518.0881017217);16.564493643702413;0.0;1.0
south;7119;628;LINESTRING (90258.95183039237 432514.5998589325, 90256.41947279449 432513.8974792935, 90254.33153061688 432513.3323158651, 90254.67131323303 432509.815416952, 90256.75024517102 432510.4092479653, 90259.28270346613 432511.1116177883, 90258.95183039237 432514.5998589325);16.557665033511437;0.0;1.0
south;7119;629;LINESTRING (90259.29190541588 432511.0828102587, 90256.75024517102 432510.4092479653, 90254.67141008597 432509.815448747, 90255.01156098419 432506.2947383777, 90257.09058975492 432506.8886013968, 90259.62312353529 432507.5910019005, 90259.29190541588 432511.0828102587);16.647951120312168;0.0;1.0000000000000002
south;7119;630;LINESTRING (90259.62304804183 432507.5909712501, 90257.09058975492 432506.8886013968, 90255.01165782392 432506.2947703616, 90255.35148013664 432502.7774614223, 90257.43060552899 432503.3713565763, 90259.96321462272 432504.0737879269, 90259.62304804183 432507.5909712501);16.66072820018155;0.0;0.9999999999999998
south;7119;631;LINESTRING (90259.96313930099 432504.0737571092, 90257.43060552899 432503.3713565763, 90255.35157676533 432502.7774935346, 90255.69141918447 432499.2599768487, 90257.7706413845 432499.8539044092, 90260.3033259286 432500.5563668851, 90259.96313930099 432504.0737571092);16.662337743212372;0.0;1.0
south;7119;632;LINESTRING (90260.30325046953 432500.5563357829, 90257.7706413845 432499.8539044092, 90255.69151599893 432499.2600092223, 90256.03137865392 432495.7422835104, 90258.11069744971 432496.3362435906, 90260.64345727311 432497.0387373619, 90260.30325046953 432500.5563357829);16.66395225970682;0.0;1.0
south;7119;633;LINESTRING (90260.64338198579 432497.0387060989, 90258.11069744971 432496.3362435906, 90256.03147525707 432495.7423160118, 90256.37135836019 432492.2243791309, 90258.45077393763 432492.8183720001, 90260.98360917748 432493.5208973485, 90260.64338198579 432497.0387060989);16.665578266606396;0.0;1.0
south;7119;634;LINESTRING (90260.9835337525 432493.5208657953, 90258.45077393763 432492.8183720001, 90256.37145514871 432492.2244118927, 90256.71170745471 432488.7026540289, 90258.79121980083 432489.2966798749, 90261.3241304402 432489.999237031, 90260.9835337525 432493.5208657953);16.684305247427844;0.0;1.0
south;7119;635;LINESTRING (90261.32405503248 432489.999205256, 90258.79121980083 432489.2966798749, 90256.71180423035 432488.7026869838, 90257.05172866411 432485.1843231625, 90259.13133756813 432485.7783821151, 90261.66432343572 432486.4809712358, 90261.32405503248 432489.999205256);16.668851189394037;0.0;1.0
south;7119;636;LINESTRING (90261.66424819935 432486.4809393003, 90259.13133756813 432485.7783821151, 90257.05182522885 432485.184356245, 90257.3917705943 432481.665776188, 90259.47147624212 432482.2598685156, 90262.00453747506 432482.9624898939, 90261.66424819935 432486.4809393003);16.67050152548182;0.0;0.9999999999999998
south;7119;637;LINESTRING (90262.00446210121 432482.9624576651, 90259.47147624212 432482.2598685156, 90257.39186734469 432481.6658095348, 90257.73183376243 432478.1470120003, 90259.81163594287 432478.7411378226, 90262.34477237047 432479.4437916183, 90262.00446210121 432482.9624576651);16.672156619216857;0.0;1.0
south;7119;638;LINESTRING (90262.34469716783 432479.4437592259, 90259.81163594287 432478.7411378226, 90257.73193030219 432478.1470454746, 90258.07191797928 432474.628028319, 90260.15181687821 432475.2221878984, 90262.68502863738 432475.9248744003, 90262.34469716783 432479.4437592259);16.673823250434772;0.0;1.0
south;7119;639;LINESTRING (90262.68495329728 432475.9248417201, 90260.15181687821 432475.2221878984, 90258.07201470456 432474.6280620517, 90258.41237251015 432471.1052143377, 90260.492368115 432471.6994078674, 90263.02565518921 432472.4021273055, 90262.68495329728 432475.9248417201);16.692599390183684;0.0;1.0
south;7119;640;LINESTRING (90263.02557986596 432472.4020944007, 90260.492368115 432471.6994078674, 90258.41246922294 432471.1052482633, 90258.75249986612 432467.5857872413, 90260.83259196629 432468.1800148497, 90263.36595418429 432468.8827673793, 90263.02557986596 432472.4020944007);16.677177530538383;0.0;0.9999999999999998
south;7119;641;LINESTRING (90263.36587903221 432468.8827343148, 90260.83259196629 432468.1800148497, 90258.7525963684 432467.5858212963, 90259.09264876231 432464.0661355617, 90261.17283754368 432464.6603975152, 90263.70627504287 432465.3631834266, 90263.36587903221 432468.8827343148);16.678868625477254;0.0;0.9999999999999998
south;7119;642;LINESTRING (90263.70619975345 432465.3631500715, 90261.17283754368 432464.6603975152, 90259.0927454504 432464.0661698785, 90259.4331685311 432460.5426478073, 90261.51345398095 432461.136944298, 90264.04696674479 432461.8397638212, 90263.70619975345 432465.3631500715);16.697674424954595;0.0;1.0
south;7119;643;LINESTRING (90264.04689147184 432461.8397302365, 90261.51345398095 432461.136944298, 90259.43326520672 432460.5426823197, 90259.77336154939 432457.0225425491, 90261.8537434575 432457.6168736987, 90264.38989273584 432458.3110577069, 90264.04689147184 432461.8397302365);16.697186576793936;0.0;1.0000000000000002
south;7119;644;LINESTRING (90264.38725621304 432458.3196932514, 90261.8537434575 432457.6168736987, 90259.77345801465 432457.0225771868, 90260.123216849 432453.469161001, 90262.20368299643 432454.0635825712, 90264.73739645007 432454.7665404185, 90264.38725621304 432458.3196932514);16.84877582035928;0.0;1.0
south;7119;645;LINESTRING (90264.73983226657 432454.7577666112, 90262.20368299643 432454.0635825712, 90260.12330109521 432453.4692513953, 90260.47310582286 432449.9153606294, 90262.55366841736 432450.509817254, 90265.08745694142 432451.2128093246, 90264.73983226657 432454.7577666112);16.842807656907304;0.0;1.0000000000000002
south;7119;646;LINESTRING (90265.08738186266 432451.2127751306, 90262.55366841736 432450.509817254, 90260.47320227705 432449.9153956583, 90260.81341290849 432446.3940742306, 90262.894072136 432446.9885661781, 90265.42793586821 432447.6915927686, 90265.08738186266 432451.2127751306);16.68992741610952;0.0;0.9999999999999998
south;7119;647;LINESTRING (90265.42786065159 432447.6915582755, 90262.894072136 432446.9885661781, 90260.8135095481 432446.3941095231, 90261.154091852 432442.8689415538, 90263.23484770031 432443.4634690202, 90265.76878662402 432444.1665303565, 90265.42786065159 432447.6915582755);16.70878575750191;0.0;1.0
south;7119;648;LINESTRING (90265.76871142436 432444.1664956398, 90263.23484770031 432443.4634690202, 90261.15418847966 432442.8689770443, 90261.49444470537 432439.3471845444, 90263.57529696428 432439.9417476488, 90266.10931090891 432440.6448438868, 90265.76871142436 432444.1664956398);16.693412933722808;0.0;1.0
south;7119;649;LINESTRING (90266.10923587985 432440.6448090153, 90263.57529696428 432439.9417476488, 90261.4945411229 432439.3472201572, 90261.83482041539 432435.8251893313, 90263.91576927078 432436.4197883399, 90266.45285719261 432437.1124687466, 90266.10923587985 432440.6448090153);16.712966778225795;0.0;1.0
south;7119;650;LINESTRING (90266.44978320706 432437.1228846046, 90263.91576927078 432436.4197883399, 90261.83491701884 432435.8252252133, 90262.17556854681 432432.2993420126, 90264.26638331971 432432.8595224299, 90266.800597992 432433.5627598073, 90266.44978320706 432437.1228846046);16.858374973346375;0.0;0.9999999999999996
south;7119;651;LINESTRING (90266.80347123323 432433.5522028638, 90264.26638331971 432432.8595224299, 90262.18543447112 432432.2649233922, 90262.53556554152 432428.7076574118, 90264.61669504509 432429.3023842855, 90267.15098469912 432430.0056572428, 90266.80347123323 432433.5522028638);16.860839025094435;0.0;1.0000000000000002
south;7119;652;LINESTRING (90267.15090970913 432430.0056216925, 90264.61669504509 432429.3023842855, 90262.52588027893 432428.7422038445, 90262.87605850081 432425.1844502561, 90264.95728457814 432425.7792136251, 90267.49164935161 432426.4825224687, 90267.15090970913 432430.0056216925);16.753150690595756;0.0;0.9999999999999998
south;7119;653;LINESTRING (90267.49157422404 432426.4824866148, 90264.95728457814 432425.7792136251, 90262.8761550818 432425.184486734, 90263.216575325 432421.6609987069, 90265.29789776652 432422.2557986886, 90267.83233748893 432422.9591435693, 90267.49157422404 432426.4824866148);16.704761973675023;0.0;1.0
south;7119;654;LINESTRING (90267.83226253171 432422.9591075652, 90265.29789776652 432422.2557986886, 90263.21667169608 432421.6610353036, 90263.55711583135 432418.1373004042, 90265.63853482311 432418.7321372807, 90268.17304963198 432419.4355184911, 90267.83226253171 432422.9591075652);16.70656010784696;0.0;0.9999999999999998
