apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
south;6978;275;LINESTRING (90781.67055255768 433814.0771452737, 90779.25755180608 433813.2756490004, 90776.6738219086 433812.6102370417, 90777.03071018003 433809.0960048633, 90779.61358075368 433809.7612914812, 90782.02550758817 433810.5091291841, 90781.67055255768 433814.0771452737);18.134021051392292;0.022021277136685707;0.9958527588349634
south;6978;276;LINESTRING (90782.02620889671 433810.5626878855, 90779.61358075368 433809.7612914812, 90777.0303236068 433809.0991291275, 90777.38718254115 433805.5818892022, 90779.96959501924 433806.2470817739, 90782.38146133654 433807.0483567374, 90782.02620889671 433810.5626878855);18.07936618602592;0.0;0.801393453301291
south;6979;276;LINESTRING (90777.03071018003 433809.0960048633, 90774.44745301211 433808.4338424993, 90772.46287857828 433807.7740511603, 90772.82019963882 433804.256897045, 90774.80431195442 433804.9166025472, 90777.38672445371 433805.5817951291, 90777.03071018003 433809.0960048633);16.53201173327142;0.0;0.9490646214062454
south;6979;277;LINESTRING (90777.38718254115 433805.5818892022, 90774.80431195442 433804.9166025472, 90772.81998065358 433804.2568246213, 90773.17662569747 433800.6901250293, 90775.16051902079 433801.349758368, 90777.74247345436 433802.0148571169, 90777.38718254115 433805.5818892022);16.75995957586226;0.0673887001171298;1.0
south;6979;278;LINESTRING (90777.74293151202 433802.0149509806, 90775.16051902079 433801.349758368, 90773.17640671306 433800.690052842, 90773.53337665167 433797.1201044953, 90775.51705053731 433797.7796657635, 90778.09854599982 433798.4446707132, 90777.74293151202 433802.0149509806);16.772744457319526;0.0;1.0
south;6979;279;LINESTRING (90778.09900496269 433798.4447645432, 90775.51705053731 433797.7796657635, 90773.5331572217 433797.1200323979, 90773.89050082266 433793.6059663038, 90775.87390896749 433794.2624322302, 90778.45500073154 433794.9274037958, 90778.09900496269 433798.4447645432);16.525831873403423;0.0;0.8896684924921325
south;6980;279;LINESTRING (90773.53337665167 433797.1201044953, 90771.54948332411 433796.4604711258, 90768.85539138369 433796.1493013653, 90769.21331716474 433792.6352985901, 90771.90682693291 433792.9464050051, 90773.8902350897 433793.602870936, 90773.53337665167 433797.1201044953);16.786194390837423;0.0;0.9124776834482861
south;6980;280;LINESTRING (90773.89050082266 433793.6059663038, 90771.90682693291 433792.9464050051, 90769.2133823496 433792.6879064101, 90769.57058529661 433789.1250476453, 90772.26379274244 433789.4361175551, 90774.24700339267 433790.0955984929, 90773.89050082266 433793.6059663038);16.824642295740528;0.0;1.0
south;6980;281;LINESTRING (90774.24720089133 433790.0925835085, 90772.26379274244 433789.4361175551, 90769.57028297837 433789.1250111093, 90769.92779157939 433785.5558028488, 90772.6206961155 433785.8668362132, 90774.6036872993 433786.5262457848, 90774.24720089133 433790.0925835085);17.034193364932843;0.0;1.0
south;6980;282;LINESTRING (90774.60390675774 433786.5263171778, 90772.6206961155 433785.8668362132, 90769.92748867371 433785.5557662749, 90770.28495893278 433781.9869412261, 90772.97756120563 433782.2979381503, 90774.96033337075 433782.9572767408, 90774.60390675774 433786.5263171778);17.034106810472615;0.0;0.9002285316375054
south;6981;282;LINESTRING (90769.92779157939 433785.5558028488, 90767.23458411384 433785.2447329057, 90764.88864714417 433785.2570346009, 90765.24650551309 433781.6881984196, 90767.59205437673 433781.6759078249, 90770.28465667355 433781.9869047545, 90769.92779157939 433785.5558028488);18.08885716096144;0.0;0.7384395017971599
south;6976;272;LINESTRING (90789.98968938671 433825.4830213493, 90787.33811108423 433825.3161168256, 90785.1848870783 433825.307796642, 90785.54015028157 433821.7933555294, 90787.69244726354 433821.8016014275, 90790.34347667382 433821.9684587782, 90789.98968938671 433825.4830213493);16.945965682385907;0.8432955140270575;1.0000000000000002
south;6976;273;LINESTRING (90790.34353933492 433821.917244122, 90787.69244726354 433821.8016014275, 90785.53968813521 433821.7933320534, 90785.8947039108 433818.2213699427, 90788.04653786372 433818.2295922566, 90790.69728394022 433818.3964310593, 90790.34353933492 433821.917244122);17.14213238898261;0.7835450365122324;0.9627569432985268
south;6977;271;LINESTRING (90784.83053555715 433828.8224672432, 90782.67684933136 433828.814123791, 90780.26234096842 433828.0123024738, 90780.61838117312 433824.4978302416, 90783.03212793445 433825.2995272977, 90785.1848870783 433825.307796642, 90784.83053555715 433828.8224672432);16.340423385549798;0.7219726091996354;0.8704000564999763
south;6977;272;LINESTRING (90785.18535195538 433825.3078474731, 90783.03212793445 433825.2995272977, 90780.61801697886 433824.5042342027, 90780.97401701257 433820.9834895563, 90783.38739113817 433821.7850861563, 90785.53968813521 433821.7933320534, 90785.18535195538 433825.3078474731);16.34328471275542;0.8273981594501223;1.0000000000000002
south;6978;272;LINESTRING (90780.61838117312 433824.4978302416, 90778.20427019964 433823.7025371389, 90775.61921559405 433823.0368966738, 90775.97608128005 433819.5162856522, 90778.56027024279 433820.1817924617, 90780.97364438637 433820.9833890732, 90780.61838117312 433824.4978302416);18.111368968609828;0.738401661544316;0.9992528953630281
south;6979;271;LINESTRING (90775.26317537161 433826.5513689634, 90772.67766904604 433825.8856402446, 90770.69199092175 433825.2319888736, 90771.04933527517 433821.7112876612, 90773.0345684567 433822.3712949541, 90775.61921559405 433823.0368966738, 90775.26317537161 433826.5513689634);16.54076049778371;0.7643314688086698;0.9709104592710103
south;6979;272;LINESTRING (90775.61962308339 433823.0369354258, 90773.0345684567 433822.3712949541, 90771.04926260289 433821.7625748776, 90771.40641993715 433818.1907499524, 90773.39143415097 433818.8506839052, 90775.97562313499 433819.5161907207, 90775.61962308339 433823.0369354258);16.603125403560416;0.642556924486784;1.0
south;6979;273;LINESTRING (90775.97608128005 433819.5162856522, 90773.39143415097 433818.8506839052, 90771.40620097751 433818.1906765891, 90771.76331835598 433814.6192516644, 90773.74811315651 433815.2791123648, 90776.33184308288 433815.9445243069, 90775.97608128005 433819.5162856522);16.79192976432356;0.43431283023846334;0.99808764284651
south;6980;269;LINESTRING (90769.97819458478 433832.3640245969, 90767.99205974385 433831.7037841462, 90765.29498744402 433831.3922663937, 90765.65296362768 433827.8777563206, 90768.34930676193 433828.1376854292, 90770.33498490637 433828.7913367848, 90769.97819458478 433832.3640245969);16.972367407533724;0.1986782076111845;0.9922024262999477
south;6980;270;LINESTRING (90770.33522265861 433828.7978515979, 90768.34930676193 433828.1376854292, 90765.65255002852 433827.8326715741, 90766.01049749029 433824.3118518511, 90768.70668504825 433824.6232688149, 90770.69199092175 433825.2319888736, 90770.33522265861 433828.7978515979);16.85127916268841;0.6028005219785855;1.0
south;6980;271;LINESTRING (90770.69236318482 433825.2769201939, 90768.70668504825 433824.6232688149, 90766.01034191743 433824.3633396719, 90766.36814497996 433820.7911874913, 90769.06402940906 433821.1025675791, 90771.04926260289 433821.7625748776, 90770.69236318482 433825.2769201939);16.882167149182976;0.28927428227644375;1.0
south;6980;272;LINESTRING (90771.04933527517 433821.7112876612, 90769.06402940906 433821.1025675791, 90766.36784185501 433820.7911505779, 90766.7256048031 433817.2193993022, 90769.42118675145 433817.5307426302, 90771.40620097751 433818.1906765891, 90771.04933527517 433821.7112876612);17.00670746953463;0.0445445424728756;1.0
south;6980;273;LINESTRING (90771.40641993715 433818.1907499524, 90769.42118675145 433817.5307426302, 90766.72530232649 433817.2193625072, 90767.08302525693 433813.6480111656, 90769.7783041384 433813.9593176871, 90771.76309895072 433814.6191783947, 90771.40641993715 433818.1907499524);17.06325201932028;0.37207835775114345;1.0
south;6980;274;LINESTRING (90771.76331835598 433814.6192516644, 90769.7783041384 433813.9593176871, 90767.08272219388 433813.6479743277, 90767.44067100616 433810.1337395759, 90770.13539788159 433810.391441802, 90772.11997233523 433811.051233133, 90771.76331835598 433814.6192516644);16.962542952043574;0.6584093587673303;1.0
south;6980;275;LINESTRING (90772.12019268604 433811.0513025296, 90770.13539788159 433810.391441802, 90767.44011900443 433810.0801352487, 90767.79805294122 433806.5660494167, 90770.49274965576 433806.8772923836, 90772.47708097627 433807.5370702961, 90772.12019268604 433811.0513025296);16.791597311622034;0.15027943688481685;0.9999999999999998
south;6980;276;LINESTRING (90772.47732410138 433807.5370837402, 90770.49274965576 433806.8772923836, 90767.7980227838 433806.6195901314, 90768.15567641269 433803.048931918, 90770.85007072703 433803.360138248, 90772.83418305428 433804.019843762, 90772.47732410138 433807.5370837402);16.86587502992813;0.7514339258898599;0.958600270249713
south;6981;271;LINESTRING (90766.01049749029 433824.3118518511, 90763.31415433559 433824.0519227021, 90760.96613153428 433824.0642333723, 90761.32432331468 433820.4920675759, 90763.67195740229 433820.4797704833, 90766.36784185501 433820.7911505779, 90766.01049749029 433824.3118518511);18.046124456452414;0.30182212852291973;0.8898134109880118
south;6981;272;LINESTRING (90766.36814497996 433820.7911874913, 90763.67195740229 433820.4797704833, 90761.32412877629 433820.4920743001, 90761.6822803762 433816.9203096397, 90764.02972035445 433816.9080191787, 90766.72530232649 433817.2193625072, 90766.36814497996 433820.7911874913);18.121214987320215;0.46273642600471315;1.0
south;6981;273;LINESTRING (90766.7256048031 433817.2193993022, 90764.02972035445 433816.9080191787, 90761.68208626698 433816.9203162424, 90762.04019778346 433813.34895174, 90764.3874432888 433813.3366678075, 90767.08272219388 433813.6479743277, 90766.7256048031 433817.2193993022);18.117397667455972;0.7220725740876217;1.0
south;6981;274;LINESTRING (90767.08302525693 433813.6480111656, 90764.3874432888 433813.3366678075, 90762.04000331098 433813.3489582427, 90762.39831554182 433809.8347406977, 90764.74539210518 433809.8224330205, 90767.44011900443 433810.0801352487, 90767.08302525693 433813.6480111656);17.88980575089303;0.28050459380932147;1.0
south;6981;275;LINESTRING (90767.44067100616 433810.1337395759, 90764.74539210518 433809.8224330205, 90762.39814660003 433809.8347169337, 90762.75644391603 433806.3206485306, 90765.10332604554 433806.30834716, 90767.7980227838 433806.6195901314, 90767.44067100616 433810.1337395759);17.825190566779508;0.22071056281118792;1.0000000000000002
south;6981;276;LINESTRING (90767.79805294122 433806.5660494167, 90765.10332604554 433806.30834716, 90762.75624948231 433806.3206548031, 90763.11429155458 433802.7499841055, 90765.46097967841 433802.7376889141, 90768.1553740165 433803.0488952491, 90767.79805294122 433806.5660494167);18.02648627584285;0.2985605940019538;1.0
south;6981;277;LINESTRING (90768.15567641269 433803.048931918, 90765.46097967841 433802.7376889141, 90763.11409754943 433802.7499902589, 90763.47173535262 433799.1833516642, 90765.81822950317 433799.1710625351, 90768.51232147109 433799.4822322681, 90768.15567641269 433803.048931918);18.086460294929875;0.47296640278220703;1.0
south;6981;278;LINESTRING (90768.51262383722 433799.4822689029, 90765.81822950317 433799.1710625351, 90763.47154137955 433799.1833576986, 90763.82982576033 433795.6661335489, 90766.17614918022 433795.6538219278, 90768.86959379067 433795.9123205019, 90768.51262383722 433799.4822689029);17.896777482234846;0.7108663444591455;1.0
south;6981;279;LINESTRING (90768.87024114412 433795.9649916935, 90766.17614918022 433795.6538219278, 90763.82965502984 433795.6661110299, 90764.18794409443 433792.1521265791, 90766.53407496767 433792.1398191265, 90769.2275847592 433792.4509255459, 90768.87024114412 433795.9649916935);17.81790603741675;0.9781014401192393;0.9887456501023498
south;6981;280;LINESTRING (90769.2275195745 433792.3983177255, 90766.53407496767 433792.1398191265, 90764.18775154802 433792.1521307205, 90764.54534095142 433788.589262051, 90766.89127792137 433788.576960327, 90769.58448539072 433788.8880302453, 90769.2275195745 433792.3983177255);17.98138036947228;0.7793204618902962;0.7793204618909494
south;6982;275;LINESTRING (90762.39831554182 433809.8347406977, 90760.05107001876 433809.8470246093, 90757.24092639833 433809.8455753714, 90757.60011538045 433806.3315765007, 90760.40936733533 433806.3329561802, 90762.75624948231 433806.3206548031, 90762.39831554182 433809.8347406977);18.117241231374337;0.706769856759159;0.9406907861120417
south;6982;276;LINESTRING (90762.75644391603 433806.3206485306, 90760.40936733533 433806.3329561802, 90757.59964948418 433806.3315580899, 90757.95862233706 433802.7609242334, 90760.76740940785 433802.7622854516, 90763.11409754943 433802.7499902589, 90762.75644391603 433806.3206485306);18.406885852363658;0.30792863765655465;1.0000000000000002
south;6982;277;LINESTRING (90763.11429155458 433802.7499841055, 90760.76740940785 433802.7622854516, 90757.95815745342 433802.7609057386, 90758.31672496157 433799.1943041897, 90761.12504721127 433799.1956468286, 90763.47154137955 433799.1833576986, 90763.11429155458 433802.7499841055);18.383743364187776;0.14341963830232413;1.0
south;6982;278;LINESTRING (90763.47173535262 433799.1833516642, 90761.12504721127 433799.1956468286, 90758.31626014112 433799.1942855784, 90758.67543829049 433795.6771298654, 90761.48333159214 433795.6784226537, 90763.82965502984 433795.6661110299, 90763.47173535262 433799.1833516642);18.126742234496025;0.4738808420174788;1.0
south;6982;279;LINESTRING (90763.82982576033 433795.6661335489, 90761.48333159214 433795.6784226537, 90758.67500934273 433795.677079979, 90759.03418995241 433792.1631660494, 90761.84162065695 433792.1644381743, 90764.18775154802 433792.1521307205, 90763.82982576033 433795.6661335489);18.107727556438512;0.5140313397483642;1.0000000000000002
south;6982;280;LINESTRING (90764.18794409443 433792.1521265791, 90761.84162065695 433792.1644381743, 90759.03372735604 433792.1631453563, 90759.39224405277 433788.6003162974, 90762.19921006067 433788.6015694788, 90764.54514704862 433788.5892677546, 90764.18794409443 433792.1521265791);18.357447351568904;0.8037953200031964;0.9999999999999998
south;6982;281;LINESTRING (90764.54534095142 433788.589262051, 90762.19921006067 433788.6015694788, 90759.39177935667 433788.6002973208, 90759.75060641303 433785.0311157576, 90762.55710683866 433785.0323498308, 90764.90284955953 433785.0200537341, 90764.54534095142 433788.589262051);18.387822338665163;0.8448580756982041;1.0
south;6983;278;LINESTRING (90758.31672496157 433799.1943041897, 90755.50793786565 433799.1929429392, 90753.08111188529 433799.2775713892, 90753.44122899897 433795.7604844923, 90755.86711601575 433795.6757871968, 90758.67500934273 433795.677079979, 90758.31672496157 433799.1943041897);18.38128345314705;0.5564162782039654;0.739677610240472
south;6983;279;LINESTRING (90758.67543829049 433795.6771298654, 90755.86711601575 433795.6757871968, 90753.44077605936 433795.7604310398, 90753.8008935645 433792.2465884407, 90756.22629662589 433792.1618732307, 90759.03372735604 433792.1631453563, 90758.67543829049 433795.6771298654);18.360966803624258;0.8549761234588178;0.9662003878281005
south;6983;280;LINESTRING (90759.03418995241 433792.1631660494, 90756.22629662589 433792.1618732307, 90753.80040960867 433792.2465704968, 90754.1598961503 433788.683775179, 90756.58481332305 433788.5990441386, 90759.39177935667 433788.6002973208, 90759.03418995241 433792.1631660494);18.613743245646788;0.6896853952937317;0.9999999999999998
south;6983;281;LINESTRING (90759.39224405277 433788.6003162974, 90756.58481332305 433788.5990441386, 90754.15941026137 433788.6837593237, 90754.51921001969 433785.1146095914, 90756.94364037983 433785.0298625413, 90759.75014083109 433785.0310966166, 90759.39224405277 433788.6003162974);18.64355688684614;0.30855483731151684;0.990513054540778
