apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
south;6778;745;LINESTRING (91878.09016614096 432239.5977825655, 91874.3833846905 432239.2432461781, 91870.94149210802 432239.1625448177, 91871.30295894761 432235.6027152993, 91874.74448395777 432235.6833030281, 91878.45021531591 432236.0377147541, 91878.09016614096 432239.5977825655);25.60333493659542;0.30809019536628734;0.7950713746841359
south;6778;746;LINESTRING (91878.45074092784 432236.0377771714, 91874.74448395777 432235.6833030281, 91871.30277496937 432235.6026583413, 91871.66428341329 432232.0424195126, 91875.10562481056 432232.1229503162, 91878.81083156566 432232.4772998008, 91878.45074092784 432236.0377771714);25.603715869119124;0.08512375565776467;1.0
south;6778;747;LINESTRING (91878.81135616401 432232.4773620886, 91875.10562481056 432232.1229503162, 91871.66409980187 432232.0423625504, 91872.02528001042 432228.4853566887, 91875.46643778545 432228.5658304445, 91879.17111987612 432228.9201176863, 91878.81135616401 432232.4773620886);25.577902169544377;0.16239950003890413;1.0
south;6778;748;LINESTRING (91879.17164453599 432228.9201799738, 91875.46643778545 432228.5658304445, 91872.02509638947 432228.4852996018, 91872.38631851855 432224.9278813133, 91875.82729266153 432225.0082978997, 91879.53145002593 432225.3625229023, 91879.17164453599 432228.9201799738);25.578306327595605;0.110491036560054;1.0
south;6778;749;LINESTRING (91879.53197474773 432225.3625851888, 91875.82729266153 432225.0082978997, 91872.38613488799 432224.9278241024, 91872.74739911658 432221.3699916186, 91876.18818961806 432221.4503509135, 91879.8918221943 432221.8045136742, 91879.53197474773 432225.3625851888);25.57872231802385;0.10325088139460258;1.0000000000000002
south;6778;750;LINESTRING (91879.89234697793 432221.8045759571, 91876.18818961806 432221.4503509135, 91872.74721547638 432221.3699342848, 91873.10889221885 432217.8080396597, 91876.54949869271 432217.8883414249, 91880.25260534274 432218.2424418199, 91879.89234697793 432221.8045759571);25.60535870723751;0.27043588290179643;0.9886497996206183
south;6779;745;LINESTRING (91870.94167570087 432239.1626015368, 91867.49978307965 432239.0819001768, 91863.59496895247 432239.524489574, 91863.95733213224 432235.9649616259, 91867.86124992068 432235.5220706215, 91871.30277496937 432235.6026583413, 91870.94167570087 432239.1626015368);26.019282109561633;0.19791571964716378;1.0
south;6779;746;LINESTRING (91871.30295894761 432235.6027152993, 91867.86124992068 432235.5220706215, 91863.95688349564 432235.964810446, 91864.31928830416 432232.4048739829, 91868.22275836572 432231.9618317472, 91871.66409980187 432232.0423625504, 91871.30295894761 432235.6027152993);26.019950058652306;0.06906623128348498;0.9999999999999999
south;6779;747;LINESTRING (91871.66428341329 432232.0424195126, 91868.22275836572 432231.9618317472, 91864.31884057265 432232.4047227094, 91864.68091625364 432228.8480197147, 91868.58393857602 432228.4048258493, 91872.02509638947 432228.4852996018, 91871.66428341329 432232.0424195126);25.993997586294974;0.06446023283034034;0.9999999999999999
south;6779;748;LINESTRING (91872.02528001042 432228.4853566887, 91868.58393857602 432228.4048258493, 91864.6804685096 432228.8478680392, 91865.04258613603 432225.2907534184, 91868.94516070627 432224.8474075161, 91872.38613488799 432224.9278241024, 91872.02528001042 432228.4853566887);25.994689079271875;0.10717953818645211;1.0
south;6779;749;LINESTRING (91872.38631851855 432224.9278813133, 91868.94516070627 432224.8474075161, 91865.04213837911 432225.2906013347, 91865.40429813135 432221.7330733299, 91869.30642493632 432221.28957499, 91872.74721547638 432221.3699342848, 91872.38631851855 432224.9278813133);25.995392624663012;0.13759583262384947;1.0
south;6779;750;LINESTRING (91872.74739911658 432221.3699916186, 91869.30642493632 432221.28957499, 91865.40385036133 432221.7329208462, 91865.76642357092 432218.1713318176, 91869.66810168016 432217.727680328, 91873.10870819257 432217.8079820909, 91872.74739911658 432221.3699916186);26.022744393520856;0.4165066204091583;0.721900273154899
south;6780;747;LINESTRING (91864.31928830416 432232.4048739829, 91860.41537046304 432232.847764961, 91856.06350712711 432233.3147000295, 91856.42633769865 432229.7583015211, 91860.77744613917 432229.2910619183, 91864.6804685096 432228.8478680392, 91864.31928830416 432232.4048739829);29.030841910222996;0.06880166413862626;0.758785331830491
south;6780;748;LINESTRING (91864.68091625364 432228.8480197147, 91860.77744613917 432229.2910619183, 91856.42596024796 432229.7581490122, 91856.78883276743 432226.2013397549, 91861.13956376097 432225.7339472561, 91865.04213837911 432225.2906013347, 91864.68091625364 432228.8480197147);29.031155943572738;0.060119327033411586;0.8828858872623978
south;6780;749;LINESTRING (91865.04258613603 432225.2907534184, 91861.13956376097 432225.7339472561, 91856.7884553156 432226.2011868074, 91857.15136996313 432222.6439650352, 91861.50172350834 432222.1764192002, 91865.40385036133 432221.7329208462, 91865.04258613603 432225.2907534184);29.031483344499012;0.06170014184282024;0.987787752943143
south;6777;743;LINESTRING (91884.55353255694 432247.1407805256, 91881.08883489121 432247.1590102829, 91877.36866196057 432246.8614819446, 91877.72930903026 432243.3059959923, 91881.43609044011 432243.6605323339, 91884.91230107009 432243.5844895863, 91884.55353255694 432247.1407805256);25.437752838112797;0.2009678615544815;1.0
south;6777;744;LINESTRING (91884.90103542831 432243.6390208924, 91881.43609044011 432243.6605323339, 91877.71710406608 432243.3601246655, 91878.07779232002 432239.8042331029, 91881.78404924975 432240.1587071962, 91885.24724723966 432240.1402252329, 91884.90103542831 432243.6390208924);25.335720819565264;0.16413143870962857;0.9454950643555962
south;6778;742;LINESTRING (91877.00974185522 432250.4139931464, 91873.30122299885 432250.0592532445, 91869.85793697202 432249.9815594243, 91870.20759936891 432246.4803164438, 91873.64967553738 432246.5610743185, 91877.36866196057 432246.8614819446, 91877.00974185522 432250.4139931464);25.284161016561146;0.4047247994666514;0.8630330451448407
south;6778;743;LINESTRING (91877.36984851351 432246.85860266, 91873.64967553738 432246.5610743185, 91870.20741579426 432246.4802599652, 91870.5684300273 432242.9248870066, 91874.01032261096 432243.0055883235, 91877.71710406608 432243.3601246655, 91877.36984851351 432246.85860266);25.47996580822809;0.0;1.0000000000000002
south;6778;744;LINESTRING (91877.72930903026 432243.3059959923, 91874.01032261096 432243.0055883235, 91870.56824644355 432242.9248304072, 91870.92930187986 432239.3690520768, 91874.37101086948 432239.4496967168, 91878.07726784416 432239.8041708171, 91877.72930903026 432243.3059959923);25.485261047754975;0.13254165768481507;1.0
south;6779;742;LINESTRING (91869.85896325449 432249.978438933, 91866.41567718901 432249.9007451177, 91862.50994379754 432250.3398141253, 91862.86007777475 432246.8419415212, 91866.76533958707 432246.3995020955, 91870.20741579426 432246.4802599652, 91869.85896325449 432249.978438933);25.589338942458653;0.19560083124774144;1.0
