building gmlid; roof surface gmlid; apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6482;389;LINESTRING (93102.21691344152 433619.4175446557, 93100.08298880962 433619.072306664, 93097.39428320964 433619.0828640997, 93097.740349058 433615.5553391821, 93100.42900162059 433615.5448013734, 93102.56298323693 433615.8900263472, 93102.21691344152 433619.4175446557);17.12771535443147;0.24665787915942775;1.0000000000000002
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6482;390;LINESTRING (93102.56295474683 433615.8900328308, 93100.42900162059 433615.5448013734, 93097.74032254615 433615.5553489181, 93098.08601539467 433612.0316264892, 93100.77464151224 433612.0210983056, 93102.90865154751 433612.3663169047, 93102.56295474683 433615.8900328308);17.109261370045218;0.1924293280900701;1.0
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6482;391;LINESTRING (93102.90862312436 433612.3663233081, 93100.77464151224 433612.0210983056, 93098.08598895012 433612.031636086, 93098.43166279663 433608.5081077725, 93101.12026242867 433608.497589111, 93103.25337830751 433608.8337755173, 93102.90862312436 433612.3663233081);17.11461372616214;0.13569006089004845;0.989446271021719
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6482;392;LINESTRING (93103.25427245957 433608.8428077369, 93101.12026242867 433608.497589111, 93098.43163631132 433608.5081172665, 93098.77764513415 433604.9811748912, 93101.46621829367 433604.9706656324, 93103.59737810885 433605.2879100115, 93103.25427245957 433608.8428077369);17.144283309127758;0.08898227266634948;0.7151563342747027
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6483;388;LINESTRING (93097.04825106739 433622.6105668808, 93094.35951890502 433622.6211343256, 93092.10140715487 433622.2864534117, 93092.44734427103 433618.7587336212, 93094.70560411131 433619.0934116831, 93097.39428320964 433619.0828640997, 93097.04825106739 433622.6105668808);17.56338028995225;0.19016639592080203;0.7133511587486671
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6483;389;LINESTRING (93097.39430973504 433619.0828542454, 93094.70560411131 433619.0934116831, 93092.44741831318 433618.7587322085, 93092.79333609207 433615.2312099949, 93095.05166996014 433615.5658867361, 93097.74032254615 433615.5553489181, 93097.39430973504 433619.0828542454);17.56256704461428;0.1549549899171829;0.9835833559500122
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6483;390;LINESTRING (93097.740349058 433615.5553391821, 93095.05166996014 433615.5658867361, 93092.79341012408 433615.2312086449, 93093.13895507448 433611.7074887941, 93095.3973628089 433612.042164273, 93098.08598895012 433612.031636086, 93097.740349058 433615.5553391821);17.543806168630095;0.18906079675513457;1.0
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6483;391;LINESTRING (93098.08601539467 433612.0316264892, 93095.3973628089 433612.042164273, 93093.13902894495 433611.7074875093, 93093.48455491359 433608.1839616527, 93095.74303665551 433608.5186359294, 93098.43163631132 433608.5081172665, 93098.08601539467 433612.0316264892);17.54301051031739;0.27613076854259505;1.0
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6483;392;LINESTRING (93098.43166279663 433608.5081077725, 93095.74303665551 433608.5186359294, 93093.48462892533 433608.1839604225, 93093.83048973882 433604.657020384, 93096.08904547858 433604.9916935214, 93098.77761866187 433604.9811842609, 93098.43166279663 433608.5081077725);17.56017931072891;0.18175848025794317;1.0
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6483;393;LINESTRING (93098.77764513415 433604.9811748912, 93096.08904547858 433604.9916935214, 93093.83056374076 433604.657019219, 93094.17605228354 433601.1338758535, 93096.43468186 433601.468547916, 93099.12029445148 433601.4303507049, 93098.77764513415 433604.9811748912);17.568739565581115;0.09938989166596882;1.0
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6483;394;LINESTRING (93099.12325504288 433601.4580386847, 93096.43468186 433601.468547916, 93094.17612612422 433601.133874753, 93094.52159618508 433597.6109202817, 93096.78029973904 433597.9455913251, 93099.46586193985 433597.9076473914, 93099.12325504288 433601.4580386847);17.567641346456494;0.20725236899121635;0.9503333208393118
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6484;391;LINESTRING (93093.13895507448 433611.7074887941, 93090.88062119394 433611.3728120275, 93088.60268021659 433611.4467702535, 93088.94811867215 433607.9232075502, 93091.22614716656 433607.8492861424, 93093.48462892533 433608.1839604225, 93093.13895507448 433611.7074887941);16.074260277470962;0.10478244330047085;0.8255897881158432
