building gmlid; roof surface gmlid; apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6524;148;LINESTRING (92812.05729271997 434468.185337518, 92809.94406812581 434467.8904109938, 92807.48067970769 434467.6024090654, 92807.83644049682 434463.9494618807, 92810.29975491561 434464.2374343642, 92812.41314606601 434464.5323439835, 92812.05729271997 434468.185337518);16.92577794932046;1.0;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6524;149;LINESTRING (92812.41306279568 434464.532352423, 92810.29975491561 434464.2374343642, 92807.83640350084 434463.9494471592, 92808.19246306042 434460.2934326681, 92810.65574040735 434460.5813904561, 92812.76921497345 434460.8762916996, 92812.41306279568 434464.532352423);16.94015101087943;0.9896539850238766;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6524;150;LINESTRING (92812.76913155368 434460.8763001072, 92810.65574040735 434460.5813904561, 92808.19242599249 434460.2934179501, 92808.54842376473 434456.6380383092, 92811.0116641185 434456.9259814725, 92813.12522191195 434457.2208744137, 92812.76913155368 434460.8763001072);16.937369982232735;1.0;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6525;142;LINESTRING (92805.34434080245 434489.5410840188, 92802.88073019864 434489.2529929674, 92800.43784480778 434488.7923044345, 92800.7940099409 434485.131838296, 92803.23722772661 434485.5924782011, 92805.70076421543 434485.8805393559, 92805.34434080245 434489.5410840188);18.227588021310957;1.0;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6525;149;LINESTRING (92807.83644049682 434463.9494618807, 92805.37308906231 434463.6614746827, 92802.92904186684 434463.2009539861, 92803.28476960541 434459.5449863771, 92805.72914862557 434460.0054601599, 92808.19242599249 434460.2934179501, 92807.83644049682 434463.9494618807);18.208383468719056;0.9924990505121118;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6526;142;LINESTRING (92800.43767875525 434488.7923288041, 92797.99479334477 434488.3316402643, 92795.69247815423 434488.0307845209, 92796.04878091863 434484.370363037, 92798.35095848414 434484.6711740925, 92800.79417628926 434485.1318140046, 92800.43767875525 434488.7923288041);17.6413268811955;0.9722278162423234;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6526;143;LINESTRING (92800.7940099409 434485.131838296, 92798.35095848414 434484.6711740925, 92796.0487120421 434484.3703406852, 92796.4049517558 434480.7105673957, 92798.70706058806 434481.0113562285, 92801.15044435766 434481.4719720437, 92800.7940099409 434485.131838296);17.63854169597259;0.9881497132638085;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6526;145;LINESTRING (92801.50612281749 434477.8165085732, 92799.06273905377 434477.3558927287, 92796.76063022557 434477.0551038716, 92797.11638353913 434473.4003284522, 92799.41835492727 434473.7010729759, 92801.86207050385 434474.1616409764, 92801.50612281749 434477.8165085732);17.615130978576737;0.9686706547319827;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6526;146;LINESTRING (92801.86190461475 434474.1616648536, 92799.41835492727 434473.7010729759, 92797.11631482479 434473.4003062962, 92797.47200572041 434469.7461725782, 92799.77390839792 434470.0468950234, 92802.21778981696 434470.5074392987, 92801.86190461475 434474.1616648536);17.61237625601002;0.968307996095796;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6526;148;LINESTRING (92802.57328106776 434466.8539012265, 92800.1293996548 434466.3933569209, 92797.82749698123 434466.0926344461, 92798.18306360609 434462.4397783522, 92800.48482888448 434462.740456793, 92802.92904186684 434463.2009539861, 92802.57328106776 434466.8539012265);17.606894111237832;0.9591378691961789;1.0
