building gmlid; roof surface gmlid; apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
ID_0599100000759271;RCID_5cffa989-23e0-4816-9a18-6a583887d31c;south;6846;213;LINESTRING (91361.22170668602 434091.6937193262, 91358.74315370244 434090.5335905175, 91357.37666233879 434089.8515539465, 91357.73422586129 434086.245718242, 91359.10128855132 434086.9276681303, 91361.57921290143 434088.1202681761, 91361.22170668602 434091.6937193262);14.489511260707628;0.20604433428146066;1.0
ID_0599100000759271;RCID_5cffa989-23e0-4816-9a18-6a583887d31c;south;6847;212;LINESTRING (91357.01847676485 434093.4579874338, 91355.65227144668 434092.7759070634, 91353.2658789066 434092.027524761, 91353.62314716089 434088.4212850197, 91356.0098855598 434089.1695608172, 91357.37666233879 434089.8515539465, 91357.01847676485 434093.4579874338);14.046338269944126;0.14939913714559386;1.0
ID_0599100000759271;RCID_5cffa989-23e0-4816-9a18-6a583887d31c;south;6848;211;LINESTRING (91352.9078502195 434095.6380521379, 91350.52163083719 434094.8896161455, 91348.31267417214 434094.5183134106, 91348.66988482972 434090.9078874186, 91350.87931321419 434091.2791959109, 91353.2658789066 434092.027524761, 91352.9078502195 434095.6380521379);16.992662187483027;0.07744539001543502;1.0
ID_0599100000759271;RCID_5cffa989-23e0-4816-9a18-6a583887d31c;south;6849;210;LINESTRING (91347.95530449023 434098.1255777417, 91345.74658324866 434097.7542777715, 91344.04858455731 434097.2343896541, 91344.40490030708 434093.6271543812, 91346.10348160856 434094.147007845, 91348.31267417214 434094.5183134106, 91347.95530449023 434098.1255777417);14.412453070197898;0.0;1.0
ID_0599100000759271;RCID_5cffa989-23e0-4816-9a18-6a583887d31c;south;6849;211;LINESTRING (91348.31243828943 434094.5183105844, 91346.10348160856 434094.147007845, 91344.40519188228 434093.6271371165, 91344.76181945932 434090.0167454297, 91346.46069227098 434090.5365818265, 91348.67012067113 434090.9078903213, 91348.31243828943 434094.5183105844);14.426960298641513;0.570842597169867;1.0
ID_0599100000759271;RCID_5cffa989-23e0-4816-9a18-6a583887d31c;south;6850;211;LINESTRING (91344.40490030708 434093.6271543812, 91342.70661057193 434093.1072836454, 91340.15622158762 434092.4752348037, 91340.51269485764 434088.8649332425, 91343.06323815533 434089.4968919366, 91344.76211097592 434090.0167283383, 91344.40490030708 434093.6271543812);15.751526666529763;0.0331974730294124;1.0
ID_0599100000759271;RCID_5cffa989-23e0-4816-9a18-6a583887d31c;south;6850;212;LINESTRING (91344.76181945932 434090.0167454297, 91343.06323815533 434089.4968919366, 91340.51277200357 434088.8648882587, 91340.86883264675 434085.2587661484, 91343.41945289596 434085.8906801667, 91345.11861657607 434086.4104997097, 91344.76181945932 434090.0167454297);15.73459654982679;0.00011562114332102415;1.0
ID_0599100100004134;RCID_8fee18c8-6788-4949-9bed-b2beee0ad358;north;3652;149;LINESTRING (90904.75912634737 434687.8944370911, 90908.19542558404 434688.2084477847, 90910.78404349406 434688.4306121759, 90910.4038938412 434692.0893521616, 90907.81556497762 434691.8672077989, 90904.40177850125 434691.4661545077, 90904.75912634737 434687.8944370911);22.069132146805465;0.7503258459173069;1.0
ID_0599100100004134;RCID_8a62df94-9129-466b-99f0-aa2a667ac445;north;3650;143;LINESTRING (90894.65004660405 434665.8505776149, 90897.81076419272 434666.1800003027, 90900.66414839224 434666.3072718296, 90900.29445651406 434669.9288915567, 90897.43121821861 434669.8416357758, 90894.27106799203 434669.5122632764, 90894.65004660405 434665.8505776149);22.146452425002725;0.4869987651632464;1.0
ID_0599100100004134;RCID_8a62df94-9129-466b-99f0-aa2a667ac445;north;3651;144;LINESTRING (90900.29445651406 434669.9288915567, 90903.14770410943 434670.0561788674, 90906.58489002868 434670.3690268325, 90906.20513255015 434674.0267914927, 90902.79059058198 434673.6256353202, 90899.91536247761 434673.5861674147, 90900.29445651406 434669.9288915567);22.891502069829677;0.71824753088551;1.0
ID_0599100100004134;RCID_8a62df94-9129-466b-99f0-aa2a667ac445;north;3652;142;LINESTRING (90907.33466428764 434663.0848592201, 90910.7722416202 434663.3972492024, 90913.36184042602 434663.6194837797, 90912.98127310733 434667.2822406815, 90910.39196368982 434667.0600259304, 90906.9547778134 434666.7471779243, 90907.33466428764 434663.0848592201);22.277500939693333;0.24181365309748357;1.0
ID_0599100100004134;RCID_8a62df94-9129-466b-99f0-aa2a667ac445;north;3652;143;LINESTRING (90906.95458190041 434666.7474071821, 90910.39196368982 434667.0600259304, 90912.98141793588 434667.2822505949, 90912.60091839335 434670.9443556154, 90910.0117534803 434670.7221508033, 90906.58489002868 434670.3690268325, 90906.95458190041 434666.7474071821);22.191032404950633;0.6662940982965869;1.0
ID_0599100100004134;RCID_8a62df94-9129-466b-99f0-aa2a667ac445;north;3652;154;LINESTRING (90902.86986418857 434706.6167100393, 90906.30527692476 434706.9318836685, 90908.89320350738 434707.1539973306, 90908.51932717809 434710.7825004961, 90905.92646248871 434710.580569306, 90902.51343035939 434710.1796179347, 90902.86986418857 434706.6167100393);21.983875311739542;0.7426348115465596;1.0
ID_0599100100004134;RCID_8a62df94-9129-466b-99f0-aa2a667ac445;north;3653;153;LINESTRING (90909.24992375307 434703.5907421574, 90911.84482274705 434703.7862659655, 90915.19851926254 434704.1774379588, 90914.81905748617 434707.8266675446, 90911.4809860824 434707.3761009531, 90908.89320350738 434707.1539973306, 90909.24992375307 434703.5907421574);21.610228981066047;0.6838005337592286;1.0
ID_0599100100004134;RCID_8a62df94-9129-466b-99f0-aa2a667ac445;north;3653;154;LINESTRING (90908.89305952178 434707.1539872935, 90911.4809860824 434707.3761009531, 90914.81920416819 434707.8267000791, 90914.44505307751 434711.4551442308, 90911.10710975656 434711.0046040888, 90908.51424508906 434710.8026728963, 90908.89305952178 434707.1539872935);21.785849628122424;0.53671721296072;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3510;183;LINESTRING (90201.58139633367 434744.2892898532, 90204.53164966955 434745.0419752597, 90207.35732224176 434745.6436814235, 90206.99979674508 434749.2780317165, 90204.18165265491 434748.6518138139, 90201.22465807133 434747.9234666028, 90201.58139633367 434744.2892898532);21.39813749228677;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3511;183;LINESTRING (90207.35711505165 434745.6438544195, 90210.1827875982 434746.2455605781, 90213.44533006352 434747.0124082479, 90213.11030286955 434750.5685152125, 90209.82526210931 434749.8799108381, 90207.00711804436 434749.2536929437, 90207.35711505165 434745.6438544195);22.460437803482147;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3512;181;LINESTRING (90214.15410254053 434739.767656572, 90217.42370737821 434740.5128158224, 90220.61260682921 434741.0954354918, 90220.25374626846 434744.7273737681, 90217.06578021607 434744.1444296086, 90213.80323779458 434743.3775819152, 90214.15410254053 434739.767656572);23.882163670935505;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3512;182;LINESTRING (90213.80291210912 434743.3774834557, 90217.06578021607 434744.1444296086, 90220.25421294299 434744.7272114306, 90219.89504467104 434748.3622644214, 90216.73072117052 434747.7008593736, 90213.44533006352 434747.0124082479, 90213.80291210912 434743.3774834557);23.662101768482152;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3513;180;LINESTRING (90220.97095478841 434737.4595526027, 90224.13693576136 434738.1212519905, 90227.50486747365 434738.7422154568, 90227.14835999563 434742.365339394, 90223.80103951575 434741.6782173455, 90220.61260682921 434741.0954354918, 90220.97095478841 434737.4595526027);23.923035166029344;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3517;177;LINESTRING (90246.03510590714 434730.2928229821, 90249.25976312399 434730.5850860196, 90252.20001770879 434730.4461394422, 90251.8612211009 434734.0043607595, 90248.89776006054 434734.22264115, 90245.67359878491 434733.9304125578, 90246.03510590714 434730.2928229821);22.39261166791714;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3517;179;LINESTRING (90245.33565560335 434737.4845627482, 90248.55981688279 434737.7767913023, 90251.52327792118 434737.5585108826, 90251.16080743003 434741.1954990989, 90248.22153907952 434741.3343043347, 90244.99780804756 434741.0421037527, 90245.33565560335 434737.4845627482);22.122304093605884;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3518;178;LINESTRING (90251.8612211009 434734.0043607595, 90254.80120860078 434733.8654619649, 90257.63309148391 434734.6573300834, 90257.27019887078 434738.2909415867, 90254.46281314759 434737.4196585176, 90251.52327792118 434737.5585108826, 90251.8612211009 434734.0043607595);20.82654009676084;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3519;176;LINESTRING (90258.33487497144 434727.4607549891, 90261.16754100402 434728.2523866856, 90263.47545040795 434728.7472076121, 90263.11151242514 434732.3855314233, 90260.80416290974 434731.8908584753, 90257.97228006111 434731.0989903367, 90258.33487497144 434727.4607549891);19.16820300254101;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3520;176;LINESTRING (90263.47517072875 434728.7471336404, 90265.78308011543 434729.2419545629, 90268.25104159213 434729.9201447433, 90267.88677693938 434733.5582945379, 90265.41914213925 434732.8802783426, 90263.11179264096 434732.3856054031, 90263.47517072875 434728.7471336404);17.801324747928735;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3521;176;LINESTRING (90268.25087841338 434729.9200577346, 90270.71883987082 434730.5982479045, 90273.72781976638 434730.2556795676, 90273.36298078095 434733.8939776269, 90270.35457522661 434734.2363976739, 90267.88694044547 434733.5583814856, 90268.25087841338 434729.9200577346);20.046773031050762;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3522;174;LINESTRING (90274.45681309971 434722.9775442595, 90277.46636762156 434722.6348263854, 90279.69863477958 434722.3812222773, 90279.33350351665 434726.0208201447, 90277.10141065801 434726.2743000222, 90274.09243078747 434726.6168683104, 90274.45681309971 434722.9775442595);18.858516959902804;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3523;174;LINESTRING (90279.69854770129 434722.3812844598, 90281.93081484344 434722.1276803541, 90284.71529427551 434721.9905589425, 90284.35019373099 434725.630284735, 90281.56568357814 434725.7672781988, 90279.33359073514 434726.020758068, 90279.69854770129 434722.3812844598);18.1161223500415;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3523;175;LINESTRING (90279.33350351665 434726.0208201447, 90281.56568357814 434725.7672781988, 90284.35017834624 434725.6302207793, 90283.98513693144 434729.2693575319, 90281.20061140944 434729.4062874089, 90278.96860557364 434729.6597055908, 90279.33350351665 434726.0208201447);18.112977409627234;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3524;174;LINESTRING (90284.71530961254 434721.9906229687, 90287.49978901962 434721.8535015577, 90289.97261151249 434721.8273894817, 90289.60718944689 434725.4671681697, 90287.13468847412 434725.4932273185, 90284.35017834624 434725.6302207793, 90284.71530961254 434721.9906229687);19.07492532516095;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3524;175;LINESTRING (90284.35019373099 434725.630284735, 90287.13468847412 434725.4932273185, 90289.60735035077 434725.467141728, 90289.24198749251 434729.1063311117, 90286.76964705842 434729.1323640399, 90283.98512156126 434729.2692939088, 90284.35019373099 434725.630284735);19.071342945847185;0.0;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3525;173;LINESTRING (90290.33777149947 434718.1870716058, 90292.81075495419 434718.1609328496, 90295.02258764292 434718.7333465798, 90294.65699218985 434722.3735815794, 90292.44527336906 434721.8013039166, 90289.97261151249 434721.8273894817, 90290.33777149947 434718.1870716058);17.25313535568838;0.0005201982509991099;1.0
ID_0599100000674816;RCID_d36db153-6315-4cd2-aeec-e72eb059883b;north;3525;174;LINESTRING (90289.97245089602 434721.8274159963, 90292.44527336906 434721.8013039166, 90294.65704907426 434722.3736494381, 90294.29151312247 434726.013292409, 90292.07985130376 434725.4410825783, 90289.60735035077 434725.467141728, 90289.97245089602 434721.8274159963);17.249520014114303;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3510;180;LINESTRING (90202.65307007292 434733.3718732133, 90205.60388319707 434734.1248188177, 90208.40697349067 434734.8053846322, 90208.07248068099 434738.36208873, 90205.24660134166 434737.7605549677, 90202.29616155208 434737.0077830986, 90202.65307007292 434733.3718732133);21.340035757484323;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3511;179;LINESTRING (90208.76431243864 434731.1690678964, 90211.56758478163 434731.8497132654, 90214.83856111206 434732.5922943032, 90214.49625342953 434736.1737910672, 90211.226648567 434735.4286317666, 90208.40697349067 434734.8053846322, 90208.76431243864 434731.1690678964);22.332782757460148;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3512;178;LINESTRING (90215.19595872409 434728.9592460947, 90218.46005927614 434729.7265165712, 90221.65024808636 434730.3085878126, 90221.29126537204 434733.9417610697, 90218.12528437463 434733.2800616305, 90214.83856111206 434732.5922943032, 90215.19595872409 434728.9592460947);23.657030215058207;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3513;177;LINESTRING (90222.00151715969 434726.6960522239, 90225.16871300613 434727.3579585667, 90228.53822252213 434727.9784194056, 90228.20125322466 434731.5362277356, 90224.83276852538 434730.9154108261, 90221.65024808636 434730.3085878126, 90222.00151715969 434726.6960522239);23.794283551703767;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3514;176;LINESTRING (90228.874199995 434724.4206336293, 90232.24426260949 434725.040948317, 90234.93919156946 434725.2752640932, 90234.58367973055 434728.8942125787, 90231.88374193586 434728.6787718504, 90228.53822252213 434727.9784194056, 90228.874199995 434724.4206336293);22.178476290542765;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3515;175;LINESTRING (90235.29977053925 434721.6368527653, 90237.99498035891 434721.8711895371, 90240.74132098956 434722.3700242019, 90240.40339112104 434725.9283917393, 90237.63384023482 434725.5095589394, 90234.93919156946 434725.2752640932, 90235.29977053925 434721.6368527653);19.974243192901472;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3517;174;LINESTRING (90247.09792395677 434719.4418598369, 90250.34704398921 434719.6535285676, 90253.28809904502 434719.5144375794, 90252.92538674198 434723.1538499358, 90249.98486557679 434723.2928443646, 90246.73629179045 434723.0807063362, 90247.09792395677 434719.4418598369);22.551709717418046;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3519;173;LINESTRING (90259.40123444915 434716.6073882486, 90262.21117709612 434717.4795205643, 90264.54382564704 434717.8937113867, 90264.17971084826 434721.5338015467, 90261.87152117729 434721.0389062916, 90259.03846311901 434720.2473924732, 90259.40123444915 434716.6073882486);18.961535997523928;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3521;171;LINESTRING (90270.04924866879 434711.7859798886, 90272.5419695022 434712.3832914865, 90275.55238691164 434712.0403467696, 90275.18725149264 434715.6815987832, 90272.17740920281 434716.0243919704, 90269.70895755308 434715.3459389051, 90270.04924866879 434711.7859798886);19.99154900368543;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3521;172;LINESTRING (90269.68487712523 434715.426916532, 90272.17740920281 434716.0243919704, 90275.18753871947 434715.6815232392, 90274.82246301879 434719.3221801588, 90271.81290846493 434719.6648980095, 90269.34462033049 434718.9865328554, 90269.68487712523 434715.426916532);19.98694591844519;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3523;170;LINESTRING (90281.1602405929 434707.8018380798, 90283.39285678108 434707.5479827202, 90286.1772749732 434707.4106030694, 90285.81193575269 434711.0527064988, 90283.02748697296 434711.1899565952, 90280.79504537905 434711.4436858245, 90281.1602405929 434707.8018380798);18.128810986204616;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3523;171;LINESTRING (90280.79495801294 434711.4437488471, 90283.02748697296 434711.1899565952, 90285.81192043435 434711.0526417379, 90285.44664110997 434714.6941485015, 90282.66217702728 434714.8313341971, 90280.42982258793 434715.085000798, 90280.79495801294 434711.4437488471);18.125627630680043;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3524;170;LINESTRING (90286.17729024362 434707.4106678963, 90288.9617084107 434707.2732882476, 90291.43517441211 434707.2470687766, 90291.06951335771 434710.8892261636, 90288.59636918933 434710.9153916481, 90285.81192043435 434711.0526417379, 90286.17729024362 434707.4106678963);19.08937186374868;0.0;1.0
ID_0599100000674816;RCID_635af086-b061-49b2-a954-7866d5ff8d2e;north;3524;171;LINESTRING (90285.81193575269 434711.0527064988, 90288.59636918933 434710.9153916481, 90291.06967441784 434710.889199192, 90290.70407333807 434714.5307596451, 90288.23108986371 434714.5568983731, 90285.44662580607 434714.6940840718, 90285.81193575269 434711.0527064988);19.085748507339915;0.0;1.0
ID_0599100000628296;RCID_127da477-969b-4279-949d-6ee637885f83;south;7157;748;LINESTRING (90108.83694799378 432080.425272612, 90106.34561666122 432080.0670412135, 90103.26389276084 432079.0627486443, 90103.6040475224 432075.5045196079, 90106.6865947945 432076.5090524658, 90109.17843640569 432076.8673614176, 90108.83694799378 432080.425272612);20.295837025294606;0.20551589934450926;1.0
ID_0599100000628296;RCID_127da477-969b-4279-949d-6ee637885f83;south;7158;748;LINESTRING (90103.26348107622 432079.0626287007, 90100.18175714649 432078.0583361111, 90097.62179950712 432077.2850514465, 90097.96179373843 432073.7266847774, 90100.52191191987 432074.500107041, 90103.60445922137 432075.5046399129, 90103.26348107622 432079.0626287007);20.681018778765495;0.3901437016864361;1.0
ID_0599100000628296;RCID_127da477-969b-4279-949d-6ee637885f83;south;7158;750;LINESTRING (90103.94465307932 432071.9460023408, 90100.86210578974 432070.9414694377, 90098.30198761744 432070.1680471451, 90098.64240874877 432066.6052134318, 90101.20268756476 432067.3787745384, 90104.28605912681 432068.3835494131, 90103.94465307932 432071.9460023408);20.710610545654937;0.32663721901466714;1.0
ID_0599100000628296;RCID_127da477-969b-4279-949d-6ee637885f83;south;7158;751;LINESTRING (90104.28564655568 432068.3834281462, 90101.20268756476 432067.3787745384, 90098.6424891495 432066.6052830314, 90098.98363537205 432063.0383488902, 90101.54330881462 432063.8156671516, 90104.6270921071 432064.8205634431, 90104.28564655568 432068.3834281462);20.71921782211839;0.2415806190358425;1.0
ID_0599100000628296;RCID_127da477-969b-4279-949d-6ee637885f83;south;7159;750;LINESTRING (90098.30190736536 432070.1679779547, 90095.74178917243 432069.3945556536, 90093.27403376575 432068.9409739696, 90093.61384028391 432065.378029128, 90096.08221031283 432065.8317219078, 90098.6424891495 432066.6052830314, 90098.30190736536 432070.1679779547);18.332481546579324;0.005309092963206756;1.0
ID_0599100000628296;RCID_127da477-969b-4279-949d-6ee637885f83;south;7160;747;LINESTRING (90092.25466475867 432079.6161864017, 90089.78783012767 432079.1627703653, 90087.07682502051 432078.3868596152, 90087.4146116593 432074.8346075268, 90090.12717157003 432075.6047006579, 90092.59462004525 432076.0582269863, 90092.25466475867 432079.6161864017);18.834680116329277;0.18694700024972966;1.0
ID_0599100000628296;RCID_127da477-969b-4279-949d-6ee637885f83;south;7160;748;LINESTRING (90092.59431310827 432076.058171793, 90090.12717157003 432075.6047006579, 90087.41598948673 432074.8284700693, 90087.74418482021 432071.3277165134, 90090.46655192222 432072.0462234115, 90092.93430735392 432072.4998050705, 90092.59431310827 432076.058171793);18.77291213578278;0.33750736774857415;1.0
ID_0599100000628296;RCID_127da477-969b-4279-949d-6ee637885f83;south;7160;749;LINESTRING (90092.9340003921 432072.499749767, 90090.46655192222 432072.0462234115, 90087.75399202046 432071.2761302503, 90088.08340380911 432067.7687557103, 90090.80597135251 432068.4873368556, 90093.27403376575 432068.9409739696, 90092.9340003921 432072.499749767);18.78684405948756;0.3529415027844962;1.0
ID_0599100000628296;RCID_127da477-969b-4279-949d-6ee637885f83;south;7161;749;LINESTRING (90087.74418482021 432071.3277165134, 90085.03162489543 432070.5576233459, 90082.50173859451 432070.3090307551, 90082.84057412131 432066.7494787831, 90085.36103669224 432067.0502487751, 90088.08360425921 432067.7688299325, 90087.74418482021 432071.3277165134);18.864814176502023;0.5049911668922226;1.0
ID_0599100000628296;RCID_127da477-969b-4279-949d-6ee637885f83;south;7161;750;LINESTRING (90088.08340380911 432067.7687557103, 90085.36103669224 432067.0502487751, 90082.8406656389 432066.7497373613, 90083.17988763763 432063.1861258392, 90085.70112179659 432063.4834764265, 90088.42321034078 432064.2058108081, 90088.08340380911 432067.7687557103);19.0379394501011;0.5009091088051978;1.0
ID_0599100000628296;RCID_127da477-969b-4279-949d-6ee637885f83;south;7162;748;LINESTRING (90082.1735432492 432073.8097843689, 90079.64257104229 432073.5676615215, 90077.17728420717 432072.8915500154, 90077.51558741016 432069.3322523047, 90079.98136751712 432070.0085193718, 90082.50173859451 432070.3090307551, 90082.1735432492 432073.8097843689);18.01027205424463;0.2544656775177741;1.0
ID_0599100000628296;RCID_127da477-969b-4279-949d-6ee637885f83;south;7162;749;LINESTRING (90082.51125383846 432070.2571119573, 90079.98136751712 432070.0085193718, 90077.51583405366 432069.332330181, 90077.85417629733 432065.7726221688, 90080.32020304745 432066.4489673695, 90082.8406656389 432066.7497373613, 90082.51125383846 432070.2571119573);18.020630201150365;0.2573640396454776;1.0
ID_0599100000628296;RCID_a1698846-3be3-4789-b2e6-7d56e100453d;south;7164;748;LINESTRING (90072.09711126925 432071.7655197996, 90069.46743419781 432071.5678782536, 90067.24835067405 432071.3176142086, 90067.58607861679 432067.7582576156, 90069.8055812089 432068.0085760469, 90072.43541448546 432068.2062220291, 90072.09711126925 432071.7655197996);17.41071346298384;0.021268096236713264;1.0
ID_0599100000628296;RCID_127da477-969b-4279-949d-6ee637885f83;south;7157;748;LINESTRING (90108.83694799378 432080.425272612, 90106.34561666122 432080.0670412135, 90103.26389276084 432079.0627486443, 90103.6040475224 432075.5045196079, 90106.6865947945 432076.5090524658, 90109.17843640569 432076.8673614176, 90108.83694799378 432080.425272612);20.295837025294606;0.20551589934450926;1.0
