building gmlid; roof surface gmlid; apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
ID_0599100000422432;RCID_416cbefe-454c-4b74-83be-f771a47e95cd;south;6635;292;LINESTRING (92358.25395819815 433896.0630827321, 92356.16383149539 433895.6389113925, 92353.77232523164 433895.3124592071, 92354.12475593173 433891.7468985788, 92356.51576377342 433892.0732858741, 92358.6054687438 433892.4973729591, 92358.25395819815 433896.0630827321);16.24232918001429;0.0013757491962002688;1.0
ID_0599100000422432;RCID_416cbefe-454c-4b74-83be-f771a47e95cd;south;6635;293;LINESTRING (92358.60567938705 433892.4974149939, 92356.51576377342 433892.0732858741, 92354.12450698679 433891.7468661795, 92354.4765425454 433888.1853036469, 92356.86730145822 433888.5116586257, 92358.95679579064 433888.9357038189, 92358.60567938705 433892.4974149939);16.22245119043678;0.0;1.0
ID_0599100000422432;RCID_416cbefe-454c-4b74-83be-f771a47e95cd;south;6635;294;LINESTRING (92358.95700642341 433888.9357457347, 92356.86730145822 433888.5116586257, 92354.47629362062 433888.1852713014, 92354.8282935053 433884.6240701109, 92357.21880350924 433884.9503928261, 92359.30808721393 433885.3743962423, 92358.95700642341 433888.9357457347);16.219142055361985;0.0;1.0
ID_0599100000422432;RCID_416cbefe-454c-4b74-83be-f771a47e95cd;south;6635;295;LINESTRING (92359.30829783634 433885.3744380436, 92357.21880350924 433884.9503928261, 92354.82804460064 433884.6240378189, 92355.18000898589 433881.0631962005, 92357.57027010099 433881.3894867175, 92359.65934318799 433881.8134484713, 92359.30829783634 433885.3744380436);16.215841452350414;0.0;1.0
ID_0599100000422432;RCID_416cbefe-454c-4b74-83be-f771a47e95cd;south;6635;296;LINESTRING (92359.65955380053 433881.8134901567, 92357.57027010099 433881.3894867175, 92355.17976010103 433881.0631639677, 92355.53168916136 433877.5026801616, 92357.92170140716 433877.8289385276, 92360.01056388655 433878.2528587382, 92359.65955380053 433881.8134901567);16.212549400503985;0.1932749357704406;0.7474938510561642
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6634;286;LINESTRING (92360.37121664768 433918.2579743882, 92358.21558154002 433918.2067267618, 92356.12419024242 433917.7823001209, 92356.47634132134 433914.2144551657, 92358.56731075761 433914.6387961491, 92360.72224716432 433914.6900103611, 92360.37121664768 433918.2579743882);15.318402141568665;0.2050551218588998;0.9455267374467047
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6634;287;LINESTRING (92360.72259613671 433914.6900271002, 92358.56731075761 433914.6387961491, 92356.4761306138 433914.2144124245, 92356.8278858283 433910.6505786289, 92358.91864456286 433911.0748770215, 92361.07323203995 433911.1260744525, 92360.72259613671 433914.6900271002);15.29916221256968;7.853697489038075e-06;1.0
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6634;288;LINESTRING (92361.07358096857 433911.1260912571, 92358.91864456286 433911.0748770215, 92356.82767513182 433910.6505360121, 92357.17939366549 433907.0870742695, 92359.26994170932 433907.5113301844, 92361.42418029968 433907.5625107746, 92361.07358096857 433911.1260912571);15.29554931764578;0.24351319361524576;0.8988928567266443
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6635;287;LINESTRING (92356.47634132134 433914.2144551657, 92354.38516116329 433913.7900714362, 92351.99240974462 433913.4634562781, 92352.34466308406 433909.8996878436, 92354.73691638315 433910.2262376178, 92356.82767513182 433910.6505360121, 92356.47634132134 433914.2144551657);16.242492668019114;0.008550554405350595;1.0
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6635;288;LINESTRING (92356.8278858283 433910.6505786289, 92354.73691638315 433910.2262376178, 92352.34441403671 433909.8996551658, 92352.696630654 433906.3362586759, 92355.08863492202 433906.6627758513, 92357.17918297993 433907.0870317678, 92356.8278858283 433910.6505786289);16.23913213314852;0.09090145816861894;1.0
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6636;287;LINESTRING (92351.99265881293 433913.4634890162, 92349.59990737565 433913.1368738522, 92347.45237186442 433913.091740764, 92347.80542122574 433909.5280150041, 92349.95216071911 433909.573105388, 92352.34441403671 433909.8996551658, 92351.99265881293 433913.4634890162);16.309124957902032;0.04893270205424455;1.0000000000000002
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6636;288;LINESTRING (92352.34466308406 433909.8996878436, 92349.95216071911 433909.573105388, 92347.80502324141 433909.5279936053, 92348.15803578353 433905.964639933, 92350.30437734026 433906.0097088697, 92352.6963816272 433906.3362260488, 92352.34466308406 433909.8996878436);16.305097851228616;0.08995428344405014;0.9853216827648248
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6637;287;LINESTRING (92347.45276989705 433913.0917620945, 92345.30523437064 433913.0466290009, 92342.50143149929 433913.1800104449, 92342.85564398402 433909.6163161043, 92345.65828373276 433909.4829032175, 92347.80502324141 433909.5279936053, 92347.45276989705 433913.0917620945);17.6104585216051;0.24331460805440921;0.7745981073477008
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6637;288;LINESTRING (92347.80542122574 433909.5280150041, 92345.65828373276 433909.4829032175, 92342.85506246169 433909.6163002758, 92343.20923796925 433906.0529783886, 92346.01129627577 433905.919549522, 92348.15763784791 433905.9646184652, 92347.80542122574 433909.5280150041);17.605116002197875;0.0;0.9999999999999998
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6637;289;LINESTRING (92348.15803578353 433905.964639933, 92346.01129627577 433905.919549522, 92343.20865652591 433906.0529623748, 92343.5627952317 433902.4900111707, 92346.36427217475 433902.3565661386, 92348.5102158583 433902.4016135658, 92348.15803578353 433905.964639933);17.5997833447767;0.02113655677173366;0.7689971277413774
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6638;288;LINESTRING (92342.85564398402 433909.6163161043, 92340.0524226875 433909.7497131661, 92338.29925814937 433910.0390353434, 92338.65418203211 433906.4756861021, 92340.40659819377 433906.1863912436, 92343.20865652591 433906.0529623748, 92342.85564398402 433909.6163161043);16.08278441055711;0.270475190457858;0.9770337101024849
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6638;289;LINESTRING (92343.20923796925 433906.0529783886, 92340.40659819377 433906.1863912436, 92338.65380787244 433906.4756996442, 92339.00869483351 433902.9127215124, 92340.76073689869 433902.6234400104, 92343.56221386709 433902.4899949742, 92343.20923796925 433906.0529783886);16.07770587344237;0.0;1.0
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6639;289;LINESTRING (92338.65418203211 433906.4756861021, 92336.90139170121 433906.764994502, 92334.53240968444 433907.2465469962, 92334.88836697581 433903.7371613248, 92337.25627865901 433903.2020163471, 92339.00832073373 433902.9127348434, 92338.65418203211 433906.4756861021);14.335818835706897;0.018528711584042838;1.0000000000000002
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6640;289;LINESTRING (92334.53290904299 433907.3001617421, 92332.16392700947 433907.7817142434, 92329.76483996199 433907.9245419485, 92330.12164169541 433904.4152100367, 92332.51988429509 433904.2723285436, 92334.88779599499 433903.7371835568, 92334.53290904299 433907.3001617421);16.561445723163715;0.23805096034298573;0.7101994084037123
ID_0599100000422432;RCID_28845666-21bc-40c5-8f6b-a7b746baa1a5;south;6640;290;LINESTRING (92334.88836697581 433903.7371613248, 92332.51988429509 433904.2723285436, 92330.1212274236 433904.4152091208, 92330.47804797304 433900.8525581248, 92332.87587636229 433900.7096755682, 92335.24321718211 433900.1745524803, 92334.88836697581 433903.7371613248);16.738973672388944;0.0;0.870184833107257
ID_0599100000422432;RCID_b7ad193e-b9b6-43c6-a263-3b6d24d143b8;south;6640;291;LINESTRING (92335.26362355202 433899.8435569708, 92332.89571184566 433900.378701926, 92330.49746924429 433900.5215833891, 92330.85461694629 433896.9556664166, 92333.25203034008 433896.8127826318, 92335.61879921021 433896.2776811344, 92335.26362355202 433899.8435569708);16.75081182293085;0.46800380804687935;1.0
ID_0599100000422432;RCID_b7ad193e-b9b6-43c6-a263-3b6d24d143b8;south;6640;292;LINESTRING (92335.61937116628 433896.2776595731, 92333.25203034008 433896.8127826318, 92330.85420194929 433896.9556651585, 92331.2113129122 433893.3901154298, 92333.60831221507 433893.2472302336, 92335.97451039421 433892.7121499145, 92335.61937116628 433896.2776595731);16.74558411134726;0.1705585556093986;0.9876828797577022
ID_0599100000422432;RCID_b7ad193e-b9b6-43c6-a263-3b6d24d143b8;south;6640;293;LINESTRING (92335.97508109122 433892.7121287624, 92333.60831221507 433893.2472302336, 92331.21089882003 433893.3901139935, 92331.56760919362 433889.8285643421, 92333.96419446537 433889.6856775778, 92336.32982204694 433889.1506180824, 92335.97508109122 433892.7121287624);16.723295869616337;0.20291676214704513;0.880943118801677
ID_0599100000422432;RCID_b7ad193e-b9b6-43c6-a263-3b6d24d143b8;south;6640;294;LINESTRING (92336.33039265015 433889.1505972896, 92333.96419446537 433889.6856775778, 92331.56719516109 433889.8285627463, 92331.92386918671 433886.2673764193, 92334.32004048652 433886.1244879105, 92336.68509756459 433885.5894488722, 92336.33039265015 433889.1505972896);16.718092258034492;0.18659815655171988;0.7545210358815737
ID_0599100000422432;RCID_b7ad193e-b9b6-43c6-a263-3b6d24d143b8;south;6641;291;LINESTRING (92330.49788345583 433900.5215844754, 92328.0996408364 433900.6644659458, 92325.92260382549 433900.7721900999, 92326.28043956601 433897.2062747994, 92328.45678853683 433897.098548947, 92330.85420194929 433896.9556651585, 92330.49788345583 433900.5215844754);16.222881390804503;0.17227351328614174;0.7573184000209849
ID_0599100000422432;RCID_b7ad193e-b9b6-43c6-a263-3b6d24d143b8;south;6641;292;LINESTRING (92330.85461694629 433896.9556664166, 92328.45678853683 433897.098548947, 92326.28009522005 433897.2062738634, 92326.63789412146 433893.6407260955, 92328.81389949846 433893.5329991867, 92331.21089882003 433893.3901139935, 92330.85461694629 433896.9556664166);16.218508029249183;0.2148185037926593;0.9038385214757328
ID_0599100000422432;RCID_b7ad193e-b9b6-43c6-a263-3b6d24d143b8;south;6641;293;LINESTRING (92331.2113129122 433893.3901154298, 92328.81389949846 433893.5329991867, 92326.63755052672 433893.6407250147, 92326.9949480377 433890.0791776141, 92329.17060987071 433889.9714495101, 92331.56719516109 433889.8285627463, 92331.2113129122 433893.3901154298);16.19761090287139;0.1458759931891075;0.9967512611875292
ID_0599100000422432;RCID_b7ad193e-b9b6-43c6-a263-3b6d24d143b8;south;6641;294;LINESTRING (92331.56760919362 433889.8285643421, 92329.17060987071 433889.9714495101, 92326.99460449255 433890.079176388, 92327.35196555662 433886.5179926116, 92329.52728389531 433886.4102631659, 92331.92345521346 433886.2673746492, 92331.56760919362 433889.8285643421);16.19325972178498;0.026640039303089984;1.0
ID_0599100000422432;RCID_b7ad193e-b9b6-43c6-a263-3b6d24d143b8;south;6641;295;LINESTRING (92331.92386918671 433886.2673764193, 92329.52728389531 433886.4102631659, 92327.35162206131 433886.5179912431, 92327.70894685554 433882.9571693193, 92329.8839217491 433882.8494383847, 92332.27967915416 433882.706547953, 92331.92386918671 433886.2673764193);16.188917407149507;0.0;1.0
ID_0599100000422432;RCID_b7ad193e-b9b6-43c6-a263-3b6d24d143b8;south;6641;296;LINESTRING (92332.2800930684 433882.7065498942, 92329.8839217491 433882.8494383847, 92327.70860340957 433882.9571678055, 92328.06589211118 433879.3967059747, 92330.24052360869 433879.2889734001, 92332.63586715955 433879.1460808852, 92332.2800930684 433882.7065498942);16.184583939851958;0.19083678316532718;0.7466804500533507
