apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
south;6848;532;LINESTRING (91465.80628481408 432958.2426590698, 91463.36703806504 432957.4972237543, 91461.08392045391 432957.1207858136, 91461.4316198531 432953.6066265337, 91463.7151919496 432953.983117075, 91466.15476031232 432954.728604003, 91465.80628481408 432958.2426590698);16.98688988798427;0;0.9252968658850963
south;6849;532;LINESTRING (91461.08369297392 432957.1207595384, 91458.80057534567 432956.744321597, 91457.01237361509 432956.2204627309, 91457.35951599581 432952.7062303871, 91459.14827474943 432953.23016229, 91461.43184686295 432953.6066528351, 91461.08369297392 432957.1207595384);14.622041517158422;0;0.9920155542581827
south;6850;531;LINESTRING (91456.66432215678 432959.7381805899, 91454.87639922899 432959.2143580405, 91452.30258523412 432958.5861335212, 91452.6499401847 432955.0683145704, 91455.22389306768 432955.6965673987, 91457.01237361509 432956.2204627309, 91456.66432215678 432959.7381805899);15.745323021771526;0;0.9885695090838302
south;6851;531;LINESTRING (91452.30251577776 432958.5861194712, 91449.72870176175 432957.9578949441, 91447.92904282387 432957.4325990832, 91448.27620459636 432953.9147435714, 91450.07605671999 432954.4400759602, 91452.65000962425 432955.0683288028, 91452.30251577776 432958.5861194712);15.786351875034432;0;0.9991940985946469
south;6845;523;LINESTRING (91474.84465315921 432995.0158576863, 91473.00791747014 432994.3047423931, 91470.50802664642 432993.1580913826, 91470.85700833341 432989.6444573049, 91473.35702277266 432990.7911415355, 91475.19396304629 432991.5022943676, 91474.84465315921 432995.0158576863);15.886328553526994;0;0.8158001260907856
south;6846;523;LINESTRING (91470.50796474738 432993.1580749825, 91468.00807390589 432992.0114239521, 91466.55775178876 432991.3289190722, 91466.90619263596 432987.8152095777, 91468.35705560641 432988.4977898438, 91470.85707006363 432989.6444740979, 91470.50796474738 432993.1580749825);14.519030672211752;0;0.7781543187379587
south;6846;524;LINESTRING (91470.85700833341 432989.6444573049, 91468.35705560641 432988.4977898438, 91466.90646277773 432987.8152473531, 91467.25490681228 432984.3015061298, 91468.70604044825 432984.9841245209, 91471.20611670683 432986.130826063, 91470.85700833341 432989.6444573049);14.520346507157555;0;0.9617690310124234
south;6846;525;LINESTRING (91471.20605489178 432986.1308088037, 91468.70604044825 432984.9841245209, 91467.25517748587 432984.3015442389, 91467.60398225219 432980.7841657818, 91469.05538653093 432981.4668225534, 91471.55552454886 432982.6135418033, 91471.20605489178 432986.1308088037);14.536561945813649;0;1.0000000000000002
south;6846;526;LINESTRING (91471.55546277604 432982.6135241181, 91469.05538653093 432981.4668225534, 91467.60425290304 432980.7842041432, 91467.95270380285 432977.2703945214, 91469.40437814701 432977.9530898476, 91471.90457775586 432979.0998272104, 91471.55546277604 432982.6135241181);14.522996298572718;0;0.9999999999999999
south;6846;527;LINESTRING (91471.90451615144 432979.0998091316, 91469.40437814701 432977.9530898476, 91467.95297387634 432977.2704330599, 91468.30142846092 432973.7565866904, 91469.75337340272 432974.4393209111, 91472.25363468724 432975.586076844, 91471.90451615144 432979.0998091316);14.524332977179796;0;0.9999999999999999
south;6846;528;LINESTRING (91472.25357299799 432975.5860583012, 91469.75337340272 432974.4393209111, 91468.30169906645 432973.7566255659, 91468.65051489137 432970.2391368334, 91470.10273040849 432970.9219102031, 91472.6030533264 432972.068685132, 91472.25357299799 432975.5860583012);14.540573362845322;0;0.9247252305460493
south;6846;529;LINESTRING (91472.60299167958 432972.0686661637, 91470.10273040849 432970.9219102031, 91468.65078547467 432970.2391759661, 91468.99924791882 432966.7252511653, 91470.45173343443 432967.4080638564, 91472.95211781803 432968.5548581834, 91472.60299167958 432972.0686661637);14.52702444026061;0;0.7289350095857445
south;6847;528;LINESTRING (91468.30142846092 432973.7565866904, 91466.8497541189 432973.073891343, 91464.41115119004 432972.328556468, 91464.7596449042 432968.8110179838, 91467.19856995164 432969.5564025911, 91468.65078547467 432970.2391759661, 91468.30142846092 432973.7565866904);14.183735389891803;0;0.7720472864963628
south;6847;529;LINESTRING (91468.65051489137 432970.2391368334, 91467.19856995164 432969.5564025911, 91464.75980595697 432968.8110429576, 91465.10794666439 432965.2970679763, 91467.54703240369 432966.0424777744, 91468.99951792537 432966.7252904719, 91468.65051489137 432970.2391368334);14.170902100430357;0;0.9567535755727453
south;6847;530;LINESTRING (91468.99924791882 432966.7252511653, 91467.54703240369 432966.0424777744, 91465.10810736535 432965.2970931418, 91465.45625229931 432961.7830759146, 91467.89549903861 432962.5285111906, 91469.34825509119 432963.2113635524, 91468.99924791882 432966.7252511653);14.172609873238374;0;0.9999999999999999
south;6847;531;LINESTRING (91469.34798455209 432963.2113239059, 91467.89549903861 432962.5285111906, 91465.4564133081 432961.7831013678, 91465.80491970634 432958.2654361026, 91468.24432742383 432959.0108971018, 91469.69735398516 432959.69378938, 91469.34798455209 432963.2113239059);14.188860452331266;0;1.0
south;6847;532;LINESTRING (91469.69708346827 432959.693749477, 91468.24432742383 432959.0108971018, 91465.8050806933 432958.2654617942, 91466.1532345688 432954.7513551463, 91468.59280291278 432955.4968420627, 91470.04609940684 432956.1797744282, 91469.69708346827 432959.693749477);14.17604230303864;0;0.9601284614403722
south;6847;522;LINESTRING (91466.21017787053 432994.8167156547, 91464.760126482 432994.1342481267, 91462.32248975612 432993.3890566468, 91462.67096257984 432989.8717265503, 91465.10892169178 432990.6169648642, 91466.55951453422 432991.299507348, 91466.21017787053 432994.8167156547);14.173668762443628;0.20528635086616745;0.9999999999999999
south;6847;523;LINESTRING (91466.55924381482 432991.2994697508, 91465.10892169178 432990.6169648642, 91462.67112376605 432989.8717500744, 91463.01924261078 432986.3579932904, 91465.45736254746 432987.1032553538, 91466.90822552361 432987.7858356253, 91466.55924381482 432991.2994697508);14.160805094512945;0.0411834018262516;1.0
south;6847;524;LINESTRING (91466.90795538202 432987.7857978531, 91465.45736254746 432987.1032553538, 91463.01940344428 432986.3580170085, 91463.3675255212 432982.8442280153, 91465.80580659051 432983.5895141206, 91467.25694023218 432984.2721325125, 91466.90795538202 432987.7857978531);14.16247209998373;0.23460433469058894;0.9849781772793856
south;6847;525;LINESTRING (91467.25666955867 432984.2720944061, 91465.80580659051 432983.5895141206, 91463.36768666271 432982.8442520269, 91463.71616918547 432979.3268252666, 91466.15461136521 432980.0721356415, 91467.60601564968 432980.7547924198, 91467.25666955867 432984.2720944061);14.178671524591017;0.2645276393229275;0.8205417072775764
south;6848;521;LINESTRING (91461.97369739582 432996.9063115248, 91459.53622187415 432996.1611431139, 91457.25560540192 432995.7849895701, 91457.60362027425 432992.2676372774, 91459.88469180297 432992.6438418753, 91462.32248975612 432993.3890566468, 91461.97369739582 432996.9063115248);16.98711836181837;0.3138202430363907;0.9093845338806389
south;6848;522;LINESTRING (91462.32232854734 432993.3890333651, 91459.88469180297 432992.6438418753, 91457.60384780231 432992.2676628298, 91457.95186558872 432988.7502814973, 91460.23316463557 432989.1265117474, 91462.67112376605 432989.8717500744, 91462.32232854734 432993.3890333651);16.988641813680402;0.012495557077528916;1.0
south;6848;523;LINESTRING (91462.67096257984 432989.8717265503, 91460.23316463557 432989.1265117474, 91457.95209311141 432988.7503071234, 91458.29975739584 432985.2364990194, 91460.58128348921 432985.6127549363, 91463.01940344428 432986.3580170085, 91462.67096257984 432989.8717265503);16.97276385609824;0.0;1.0
south;6848;524;LINESTRING (91463.01924261078 432986.3579932904, 91460.58128348921 432985.6127549363, 91458.29998444702 432985.2365246622, 91458.64765197349 432981.7226842001, 91460.9294055747 432982.0989659153, 91463.36768666271 432982.8442520269, 91463.01924261078 432986.3579932904);16.97430198313701;0.0;1.0000000000000002
south;6848;525;LINESTRING (91463.3675255212 432982.8442280153, 91460.9294055747 432982.0989659153, 91458.64787948612 432981.7227099712, 91458.99590700265 432978.2052315436, 91461.27788810671 432978.5815391265, 91463.71633030473 432979.3268495165, 91463.3675255212 432982.8442280153);16.993257765810995;0.0;0.9999999999999996
south;6848;526;LINESTRING (91463.71616918547 432979.3268252666, 91461.27788810671 432978.5815391265, 91458.99613451007 432978.2052573845, 91459.34380901049 432974.6913472721, 91461.62601714639 432975.0676807414, 91464.06462010262 432975.813015595, 91463.71616918547 432979.3268252666);16.97739941811676;0.0;1.0
south;6848;527;LINESTRING (91464.06445933577 432975.8129911565, 91461.62601714639 432975.0676807414, 91459.34403604703 432974.6913731314, 91459.69171428622 432971.1774256435, 91461.97414991536 432971.5537851279, 91464.4129139375 432972.2991447428, 91464.06445933577 432975.8129911565);16.978961912828566;0.0;0.9999999999999998
south;6848;528;LINESTRING (91464.4127528627 432972.29912001, 91461.97414991536 432971.5537851279, 91459.69194178417 432971.1774516297, 91460.03998052086 432967.6598610448, 91462.322643639 432968.0362466161, 91464.76156870485 432968.7816312327, 91464.4127528627 432972.29912001);16.997946864104204;0.010987243806722311;1.0000000000000002
south;6848;529;LINESTRING (91464.761407652 432968.7816062593, 91462.322643639 432968.0362466161, 91460.04020801408 432967.6598871049, 91460.38789421956 432964.1458599309, 91462.67078435561 432964.5222716101, 91465.10987011358 432965.2676814164, 91464.761407652 432968.7816062593);16.98210806646416;0.15712369452581126;0.99046999691904
south;6848;530;LINESTRING (91465.10970941265 432965.2676562542, 91462.67078435561 432964.5222716101, 91460.38812124223 432964.1458860137, 91460.73581168296 432960.6318164446, 91463.01892929868 432961.0082543514, 91465.45817605652 432961.753689643, 91465.10970941265 432965.2676562542);16.983694975606916;0.19875130479035782;0.8626668428877274
south;6849;521;LINESTRING (91457.25537786866 432995.7849640913, 91454.97476137956 432995.4088105449, 91453.18962560431 432994.885341908, 91453.53708259476 432991.3679201021, 91455.32277625651 432991.8914582285, 91457.60384780231 432992.2676628298, 91457.25537786866 432995.7849640913);14.61551083622466;0.13921167317219765;1.0
south;6849;522;LINESTRING (91457.60362027425 432992.2676372774, 91455.32277625651 432991.8914582285, 91453.53736153406 432991.3679549159, 91453.88482146667 432987.8505037471, 91455.67079404769 432988.3740768699, 91457.95209311141 432988.7503071234, 91457.60362027425 432992.2676372774);14.617434097935668;0.0;1.0000000000000002
south;6849;523;LINESTRING (91457.95186558872 432988.7502814973, 91455.67079404769 432988.3740768699, 91453.88510039217 432987.8505387249, 91454.23220742164 432984.3366605238, 91456.01845833665 432984.8602687386, 91458.29998444702 432985.2365246622, 91457.95186558872 432988.7502814973);14.604383518909687;0.0;1.0000000000000002
south;6849;524;LINESTRING (91458.29975739584 432985.2364990194, 91456.01845833665 432984.8602687386, 91454.23248576195 432984.3366955951, 91454.57959606097 432980.822784704, 91456.36612586792 432981.3464282533, 91458.64787948612 432981.7227099712, 91458.29975739584 432985.2364990194);14.606318817281915;0.0;1.0
south;6849;525;LINESTRING (91458.64765197349 432981.7226842001, 91456.36612586792 432981.3464282533, 91454.5798749591 432980.8228200185, 91454.92734470384 432977.3052707601, 91456.71415338898 432977.8289498017, 91458.99613451007 432978.2052573845, 91458.64765197349 432981.7226842001);14.623241945721743;0.0;1.0
south;6849;526;LINESTRING (91458.99590700265 432978.2052315436, 91456.71415338898 432977.8289498017, 91454.92762358839 432977.3053062357, 91455.27474091522 432973.7913250301, 91457.06182789408 432974.3150396597, 91459.34403604703 432974.6913731314, 91458.99590700265 432978.2052315436);14.6102064215518;0.0;1.0000000000000002
south;6849;527;LINESTRING (91459.34380901049 432974.6913472721, 91457.06182789408 432974.3150396597, 91455.27501921501 432973.7913605953, 91455.62214030715 432970.2773416882, 91457.40950613772 432970.8010921398, 91459.69194178417 432971.1774516297, 91459.34380901049 432974.6913472721);14.61216274724752;0.0;1.0
south;6849;528;LINESTRING (91459.69171428622 432971.1774256435, 91457.40950613772 432970.8010921398, 91455.62241916533 432970.2773774947, 91455.96990020982 432966.7597150864, 91457.75754487928 432967.2835015316, 91460.04020801408 432967.6598871049, 91459.69171428622 432971.1774256435);14.629112898665896;0.0;1.0
south;6849;529;LINESTRING (91460.03998052086 432967.6598610448, 91457.75754487928 432967.2835015316, 91455.97017905483 432966.7597510575, 91456.31730816523 432963.2456518064, 91458.10523108923 432963.7694743276, 91460.38812124223 432964.1458860137, 91460.03998052086 432967.6598610448);14.616092391412618;0.0;1.0
south;6849;530;LINESTRING (91460.38789421956 432964.1458599309, 91458.10523108923 432963.7694743276, 91456.31758642607 432963.2456878683, 91456.66471979767 432959.7315458891, 91458.45292153438 432960.2554047338, 91460.73603916731 432960.631842649, 91460.38789421956 432964.1458599309);14.618069767003401;0.16143958384180443;1.0
south;6850;519;LINESTRING (91452.49459544456 433001.9127930304, 91450.71001702435 433001.3893931668, 91448.13703717067 433000.7613234764, 91448.48399363211 432997.2475352236, 91451.05711264064 432997.8756288862, 91452.84224843238 432998.3990975106, 91452.49459544456 433001.9127930304);15.712414106360892;0.0;1.0
south;6850;520;LINESTRING (91452.84197003649 432998.3990630922, 91451.05711264064 432997.8756288862, 91448.48406313345 432997.2475472725, 91448.83102223783 432993.733732673, 91451.40421086547 432994.3618386167, 91453.18962560431 432994.885341908, 91452.84197003649 432998.3990630922);15.713771617793268;0.007246160642964043;1.0
south;6850;521;LINESTRING (91453.18934665083 432994.8853072554, 91451.40421086547 432994.3618386167, 91448.83109186447 432993.7337449242, 91449.1784096327 432990.2162983874, 91451.75166786221 432990.8444167879, 91453.53736153406 432991.3679549159, 91453.18934665083 432994.8853072554);15.731253356839227;0.025653183054875645;1.0
south;6850;522;LINESTRING (91453.53708259476 432991.3679201021, 91451.75166786221 432990.8444167879, 91449.17847924223 432990.2163108193, 91449.52579998685 432986.6988345533, 91452.09912780103 432987.3269655977, 91453.88510039217 432987.8505387249, 91453.53708259476 432991.3679201021);15.732627296473192;0.0;1.0
south;6850;523;LINESTRING (91453.88482146667 432987.8505037471, 91452.09912780103 432987.3269655977, 91449.52586957901 432986.6988471641, 91449.87283759752 432983.1849435357, 91452.44623483691 432983.8130873745, 91454.23248576195 432984.3366955951, 91453.88482146667 432987.8505037471);15.717886440873947;0.0;1.0000000000000002
south;6850;524;LINESTRING (91454.23220742164 432984.3366605238, 91452.44623483691 432983.8130873745, 91449.87290703022 432983.184956302, 91450.21987835242 432979.671019626, 91452.79334514213 432980.2991764634, 91454.5798749591 432980.8228200185, 91454.23220742164 432984.3366605238);15.719274029588156;0.0;1.0
south;6850;525;LINESTRING (91454.57959606097 432980.822784704, 91452.79334514213 432980.2991764634, 91450.21994791049 432979.6710325947, 91450.56727856974 432976.1534571635, 91453.14081489311 432976.7816271844, 91454.92762358839 432977.3053062357, 91454.57959606097 432980.822784704);15.736791457709147;0.0;1.0000000000000002
south;6850;526;LINESTRING (91454.92734470384 432977.3052707601, 91453.14081489311 432976.7816271844, 91450.56734811074 432976.1534703146, 91450.9143265289 432972.6394626056, 91453.48793222608 432973.2676459616, 91455.27501921501 432973.7913605953, 91454.92734470384 432977.3052707601);15.72206887514004;0.0;0.9999999999999999
south;6850;527;LINESTRING (91455.27474091522 432973.7913250301, 91453.48793222608 432973.2676459616, 91450.91439591034 432972.6394759108, 91451.26137812767 432969.1254301394, 91453.83505332457 432969.7536270313, 91455.62241916533 432970.2773774947, 91455.27474091522 432973.7913250301);15.72347902498683;0.0;1.0
south;6850;528;LINESTRING (91455.62214030715 432970.2773416882, 91453.83505332457 432969.7536270313, 91451.26144763466 432969.125443648, 91451.60878969591 432965.6077539907, 91454.18253437516 432966.2359646051, 91455.97017905483 432966.7597510575, 91455.62214030715 432970.2773416882);15.741023336576799;0.0;1.0
south;6850;529;LINESTRING (91455.96990020982 432966.7597150864, 91454.18253437516 432966.2359646051, 91451.60885918606 432965.6077676832, 91451.95584948955 432962.0936408463, 91454.52966349208 432962.721865336, 91456.31758642607 432963.2456878683, 91455.96990020982 432966.7597150864);15.72631897637183;0.0;1.0
south;6850;530;LINESTRING (91456.31730816523 432963.2456518064, 91454.52966349208 432962.721865336, 91451.95591882023 432962.0936546886, 91452.30291341874 432958.5794847717, 91454.87679687011 432959.2077233445, 91456.6649986167 432959.7315821894, 91456.31730816523 432963.2456518064);15.727751710170821;0.2667073474003972;0.8519503432673218
south;6851;519;LINESTRING (91448.1369675094 433000.7613115826, 91445.56398763449 433000.133241883, 91443.76548827114 432999.6081511957, 91444.11225138229 432996.0943304154, 91445.91094410361 432996.6194536035, 91448.48406313345 432997.2475472725, 91448.1369675094 433000.7613115826);15.761134278130859;0.26275899147665993;0.7511127263108572
south;6851;520;LINESTRING (91448.48399363211 432997.2475352236, 91445.91094410361 432996.6194536035, 91444.1123479573 432996.0943467231, 91444.4591137431 432992.5804992593, 91446.25790321585 432993.1056389777, 91448.83109186447 432993.7337449242, 91448.48399363211 432997.2475352236);15.761846929596917;0.019543647501277538;0.9999999999999998
south;6851;521;LINESTRING (91448.83102223783 432993.733732673, 91446.25790321585 432993.1056389777, 91444.45921050082 432992.5805157659, 91444.80633478306 432989.0630359996, 91446.60522099158 432989.5881924138, 91449.17847924223 432990.2163108193, 91448.83102223783 432993.733732673);15.778733116273896;0.1984606219898267;1.0
south;6851;522;LINESTRING (91449.1784096327 432990.2162983874, 91446.60522099158 432989.5881924138, 91444.80643152512 432989.0630526711, 91445.15355881497 432985.5455428461, 91446.95254174367 432986.0707161136, 91449.52586957901 432986.6988471641, 91449.1784096327 432990.2162983874);15.779461585490283;0.0;0.9999999999999999
south;6851;523;LINESTRING (91449.52579998685 432986.6988345533, 91446.95254174367 432986.0707161136, 91445.15365554142 432985.5455596846, 91445.50043033439 432982.0316221918, 91447.2995097698 432982.5568124521, 91449.87290703022 432983.184956302, 91449.52579998685 432986.6988345533);15.764028562333003;0.0;0.9999999999999999
south;6851;524;LINESTRING (91449.87283759752 432983.1849435357, 91447.2995097698 432982.5568124521, 91445.5005268472 432982.0316391635, 91445.84730497494 432978.5176682969, 91447.64648109939 432979.0428757491, 91450.21994791049 432979.6710325947, 91449.87283759752 432983.1849435357);15.764771309617403;0.0;1.0
south;6851;525;LINESTRING (91450.21987835242 432979.671019626, 91447.64648109939 432979.0428757491, 91445.84740167054 432978.5176854705, 91446.19453896792 432975.0000754759, 91447.99381176625 432975.5253002908, 91450.56734811074 432976.1534703146, 91450.21987835242 432979.671019626);15.781690586756838;0.0;1.0
south;6851;526;LINESTRING (91450.56727856974 432976.1534571635, 91447.99381176625 432975.5253002908, 91446.19463564805 432975.0000928143, 91446.5414209333 432971.4860502482, 91448.34079019203 432972.0112925491, 91450.91439591034 432972.6394759108, 91450.56727856974 432976.1534571635);15.766277838499473;0.0;1.0000000000000002
south;6851;527;LINESTRING (91450.9143265289 432972.6394626056, 91448.34079019203 432972.0112925491, 91446.54151739986 432971.4860677162, 91446.88830651512 432967.9719867532, 91448.68777241683 432968.4972467474, 91451.26144763466 432969.125443648, 91450.9143265289 432972.6394626056);15.767043156384261;0.0;0.9999999999999998
south;6851;528;LINESTRING (91451.26137812767 432969.1254301394, 91448.68777241683 432968.4972467474, 91446.88840316446 432967.9720044232, 91447.23555195605 432964.4542792067, 91449.0351144857 432964.9795570581, 91451.60885918606 432965.6077676832, 91451.26137812767 432969.1254301394);15.7839873358707;0.0;1.0
south;6851;529;LINESTRING (91451.60878969591 432965.6077539907, 91449.0351144857 432964.9795570581, 91447.23564859007 432964.4542970422, 91447.58244585249 432960.9401343536, 91449.38210479659 432961.4654301913, 91451.95591882023 432962.0936546886, 91451.60878969591 432965.6077539907);15.768594796945719;0.10501141265721722;1.0000000000000002
south;6852;519;LINESTRING (91443.76539148187 432999.6081350215, 91441.9668921082 432999.0830443302, 91439.63418024231 432998.5429326447, 91439.98065006928 432995.0290710548, 91442.31365522585 432995.5692235291, 91444.1123479573 432996.0943467231, 91443.76539148187 432999.6081350215);14.88656649608227;0.23840054087153442;0.7152420747714086
south;6852;520;LINESTRING (91444.11225138229 432996.0943304154, 91442.31365522585 432995.5692235291, 91439.98079656073 432995.0290914901, 91440.32726908899 432991.5152029204, 91442.66042101791 432992.0553760506, 91444.45921050082 432992.5805157659, 91444.11225138229 432996.0943304154);14.887548210356217;0.0;1.0
south;6852;521;LINESTRING (91444.4591137431 432992.5804992593, 91442.66042101791 432992.0553760506, 91440.32741586771 432991.5152235428, 91440.67424661876 432987.997702331, 91443.00754530635 432988.5378962607, 91444.80643152512 432989.0630526711, 91444.4591137431 432992.5804992593);14.903806347872125;0.0;1.0
south;6852;522;LINESTRING (91444.80633478306 432989.0630359996, 91443.00754530635 432988.5378962607, 91440.674393384 432987.9977231029, 91441.02122716943 432984.4801715288, 91443.35467260239 432985.0203864085, 91445.15365554142 432985.5455596846, 91444.80633478306 432989.0630359996);14.904803326155706;0.0;1.0
south;6852;523;LINESTRING (91445.15355881497 432985.5455428461, 91443.35467260239 432985.0203864085, 91441.02137392132 432984.4801924541, 91441.36785553728 432980.9662129667, 91443.70144740184 432981.5064489003, 91445.5005268472 432982.0316391635, 91445.15355881497 432985.5455428461);14.890534020779779;0.0;1.0
south;6852;524;LINESTRING (91445.50043033439 432982.0316221918, 91443.70144740184 432981.5064489003, 91441.36800197516 432980.9662339933, 91441.7144869522 432977.4522208284, 91444.04822553563 432977.9924780097, 91445.84740167054 432978.5176854705, 91445.50043033439 432982.0316221918);14.891544209260193;0.0;1.0
south;6852;525;LINESTRING (91445.84730497494 432978.5176682969, 91444.04822553563 432977.9924780097, 91441.71463367768 432977.4522420496, 91442.06147755033 432973.9345894269, 91444.39536283948 432974.474867995, 91446.19463564805 432975.0000928143, 91445.84730497494 432978.5176682969);14.90783488236376;0.0;1.0000000000000002
south;6852;526;LINESTRING (91446.19453896792 432975.0000754759, 91444.39536283948 432974.474867995, 91442.06162426257 432973.9346107919, 91442.4081164496 432970.4205253348, 91444.74214813106 432970.9608254099, 91446.54151739986 432971.4860677162, 91446.19453896792 432975.0000754759);14.893583812029323;0.0;0.9999999999999999
south;6852;527;LINESTRING (91446.5414209333 432971.4860502482, 91444.74214813106 432970.9608254099, 91442.40826284824 432970.4205468114, 91442.75475889124 432966.9064226616, 91445.08893725253 432967.4467444279, 91446.88840316446 432967.9720044232, 91446.5414209333 432971.4860502482);14.894615343281185;0.0;1.0
south;6852;528;LINESTRING (91446.88830651512 432967.9719867532, 91445.08893725253 432967.4467444279, 91442.75490557769 432966.9064443249, 91443.10176102241 432963.3886755804, 91445.43608605038 432963.9290191878, 91447.23564859007 432964.4542970422, 91446.88830651512 432967.9719867532);14.910930526846325;0.0;1.0000000000000002
south;6852;529;LINESTRING (91447.23555195605 432964.4542792067, 91445.43608605038 432963.9290191878, 91443.10190769561 432963.3886973914, 91443.44841193783 432959.8744909277, 91445.78288331925 432960.4148564763, 91447.58254227339 432960.9401523222, 91447.23555195605 432964.4542792067);14.896697622294235;0.020366442100512545;0.9776232904602067
south;6852;530;LINESTRING (91447.58244585249 432960.9401343536, 91445.78288331925 432960.4148564763, 91443.4485582975 432959.8745128386, 91443.79506689061 432956.3602626561, 91446.12968491328 432956.9006503474, 91447.92944046485 432957.4259643836, 91447.58244585249 432960.9401343536);14.89775053301714;0.20076372592134847;0.9934721571078592
south;6853;519;LINESTRING (91439.63403343654 432998.5429123153, 91437.30132155308 432998.002800624, 91435.39017399686 432997.4404642057, 91435.73665960648 432993.9265914594, 91437.64779138661 432994.4889390066, 91439.98079656073 432995.0290914901, 91439.63403343654 432998.5429123153);15.294843072868137;0.10686485129017409;0.9935029287429089
south;6853;520;LINESTRING (91439.98065006928 432995.0290710548, 91437.64779138661 432994.4889390066, 91435.736651721 432993.9265970953, 91436.08314006735 432990.4126970116, 91437.9942639214 432990.9750504093, 91440.32741586771 432991.5152235428, 91439.98065006928 432995.0290710548);15.295457624841001;0.0;1.0000000000000002
south;6853;521;LINESTRING (91440.32726908899 432991.5152029204, 91437.9942639214 432990.9750504093, 91436.08313214777 432990.4127028377, 91436.42997876889 432986.8951697407, 91438.34109467891 432987.4575291703, 91440.674393384 432987.9977231029, 91440.32726908899 432991.5152029204);15.311767122741982;0.0;1.0
south;6853;522;LINESTRING (91440.67424661876 432987.997702331, 91438.34109467891 432987.4575291703, 91436.42997083149 432986.8951757507, 91436.77682052256 432983.3776119343, 91438.6879284709 432983.9399775718, 91441.02137392132 432984.4801924541, 91440.67424661876 432987.997702331);15.3123969122383;0.0;1.0
south;6853;523;LINESTRING (91441.02122716943 432984.4801715288, 91438.6879284709 432983.9399775718, 91436.77681256742 432983.3776181203, 91437.1233101078 432979.8636260384, 91439.0344100933 432980.4259980544, 91441.36800197516 432980.9662339933, 91441.02122716943 432984.4801715288);15.297343762390966;0.0;0.9999999999999999
south;6853;524;LINESTRING (91441.36785553728 432980.9662129667, 91439.0344100933 432980.4259980544, 91437.12330215154 432979.8636323924, 91437.46980308864 432976.3496062781, 91439.38089507681 432976.9119848656, 91441.71463367768 432977.4522420496, 91441.36785553728 432980.9662129667);15.297987502079085;0.0;0.9999999999999999
south;6853;525;LINESTRING (91441.7144869522 432977.4522208284, 91439.38089507681 432976.9119848656, 91437.46979509806 432976.3496128256, 91437.81665498266 432972.8319468767, 91439.72773895579 432973.3943322096, 91442.06162426257 432973.9346107919, 91441.7144869522 432977.4522208284);15.31432878679919;0.0;0.9999999999999999
