apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
south;6725;791;LINESTRING (92144.91775954477 432108.0885475018, 92142.89848993653 432107.9448307896, 92140.67505607134 432107.8507629277, 92141.0313206811 432104.2691170048, 92143.25525779292 432104.3632068711, 92145.27470223705 432104.5069300234, 92144.91775954477 432108.0885475018);15.281828378958034;0.21774130984295917;0.9775841684508841
south;6725;792;LINESTRING (92145.27461472199 432104.5069268189, 92143.25525779292 432104.3632068711, 92141.03157258229 432104.2691279764, 92141.38825039045 432100.6833284666, 92143.61243944155 432100.7774292827, 92145.63197141263 432100.9211556418, 92145.27461472199 432104.5069268189);15.300771792517015;0.007274041069765065;1.0
south;6725;793;LINESTRING (92145.63188388373 432100.9211524575, 92143.61243944155 432100.7774292827, 92141.38850233114 432100.68333939, 92141.74486413614 432097.1007173039, 92143.96930465085 432097.1948289959, 92145.98892398362 432097.3385585377, 92145.63188388373 432100.9211524575);15.28843392956355;0.20552777797501257;1.0
south;6725;794;LINESTRING (92145.98883662012 432097.3385553771, 92143.96930465085 432097.1948289959, 92141.74511560096 432097.1007281512, 92142.10152631311 432093.5176148122, 92144.32621884669 432093.6117373534, 92146.34592573415 432093.7554700702, 92145.98883662012 432097.3385553771);15.29175223251414;0.0007675357111654708;1.0
south;6725;795;LINESTRING (92146.34583817754 432093.7554669238, 92144.32621884669 432093.6117373534, 92142.10177833332 432093.5176256382, 92142.45823801114 432089.9340203509, 92144.68318208805 432090.0281536623, 92146.70297636456 432090.1718895321, 92146.34583817754 432093.7554669238);15.29507149945871;0.11805796100492856;1.0
south;6725;796;LINESTRING (92146.70288897352 432090.1718864052, 92144.68318208805 432090.0281536623, 92142.45848955573 432089.9340310979, 92142.8149985015 432086.3499309316, 92145.04019467716 432086.4440749941, 92147.06007653594 432086.5878140016, 92146.70288897352 432090.1718864052);15.298406274853418;0.009892700604178788;0.9674811445523777
south;6725;797;LINESTRING (92147.05998895178 432086.5878108867, 92145.04019467716 432086.4440749941, 92142.81525060147 432086.3499416542, 92143.17217389759 432082.7616763211, 92145.39762221227 432082.855831077, 92147.41759166715 432082.9995732084, 92147.05998895178 432086.5878108867);15.317407863044235;0.05661618007007195;0.7464544359131313
south;6726;794;LINESTRING (92141.74486413614 432097.1007173039, 92139.52067507003 432097.0066164602, 92137.23331823366 432096.6565687126, 92137.58938383992 432093.0733873462, 92139.8770857834 432093.4235030955, 92142.10177833332 432093.5176256382, 92141.74486413614 432097.1007173039);16.32523294672689;0.14695129728192483;0.7256580016372969
south;6726;795;LINESTRING (92142.10152631311 432093.5176148122, 92139.8770857834 432093.4235030955, 92137.58955658057 432093.0734214071, 92137.94567111904 432089.4897479397, 92140.23354546246 432089.8398977793, 92142.45848955573 432089.9340310979, 92142.10152631311 432093.5176148122);16.329009670462728;0.1946381808286821;0.950962880234201
south;6726;796;LINESTRING (92142.45823801114 432089.9340203509, 92140.23354546246 432089.8398977793, 92137.94584352351 432089.4897820049, 92138.30200729566 432085.905613522, 92140.59005440952 432086.2557975919, 92142.81525060147 432086.3499416542, 92142.45823801114 432089.9340203509);16.332803494622272;0.09543345998902948;1.0
south;6726;797;LINESTRING (92142.8149985015 432086.3499309316, 92140.59005440952 432086.2557975919, 92138.30218007049 432085.9056477236, 92138.65875780515 432082.3173138579, 92140.94697770698 432082.6675322303, 92143.17242603797 432082.761686987, 92142.8149985015 432086.3499309316);16.353323563536755;0.05233212734762728;1.0
south;6726;798;LINESTRING (92143.17217389759 432082.7616763211, 92140.94697770698 432082.6675322303, 92138.65893059733 432082.3173481346, 92139.01519327713 432078.7321851813, 92141.30358563065 432079.082437859, 92143.52928562516 432079.1766032368, 92143.17217389759 432082.7616763211);16.340410127517494;0.12485788028781196;1.0
south;6726;799;LINESTRING (92143.52903396013 432079.1765926414, 92141.30358563065 432079.082437859, 92139.01536573317 432078.7322194583, 92139.37167818821 432075.1465560317, 92141.66024336428 432075.4968431554, 92143.88619557861 432075.5910191312, 92143.52903396013 432079.1765926414);16.34423073789506;0.037644949512369595;1.0
south;6726;800;LINESTRING (92143.88594335748 432075.5910085649, 92141.66024336428 432075.4968431554, 92139.37185101499 432075.1465904519, 92139.72857812684 432071.5567546568, 92142.01731614293 432071.9070763048, 92144.24352061741 432072.0012628207, 92143.88594335748 432075.5910085649);16.364789270942858;0.1521079032356646;0.9694318289218891
south;6726;801;LINESTRING (92144.24326835605 432072.0012523057, 92142.01731614293 432071.9070763048, 92139.72875097135 432071.5567891518, 92140.0855282713 432067.9664487282, 92142.37443914509 432068.3168049735, 92144.60089592065 432068.4110019829, 92144.24326835605 432072.0012523057);16.36863167604386;0.05327839783215795;0.7637794660838481
south;6727;799;LINESTRING (92139.01519327713 432078.7321851813, 92136.72697336227 432078.3819667752, 92134.28207641488 432078.512235886, 92134.637740559 432074.9266090882, 92137.08328582175 432074.7963033202, 92139.37185101499 432075.1465904519, 92139.01519327713 432078.7321851813);17.0515011429627;0.2538977330500831;0.8689800136730258
south;6727;800;LINESTRING (92139.37167818821 432075.1465560317, 92137.08328582175 432074.7963033202, 92134.63806507897 432074.9265906353, 92134.9941430914 432071.3367918631, 92137.44001293788 432071.2064674961, 92139.72875097135 432071.5567891518, 92139.37167818821 432075.1465560317);17.07313139326306;0.1435974041182886;0.998861019450784
south;6727;801;LINESTRING (92139.72857812684 432071.5567546568, 92137.44001293788 432071.2064674961, 92134.99446767394 432071.3367732387, 92135.35059574933 432067.7464701916, 92137.79679024246 432067.6161270493, 92140.08570113336 432067.9664832926, 92139.72857812684 432071.5567546568);17.077322403884576;0.063344248494018;0.9999999999999998
south;6727;802;LINESTRING (92140.0855282713 432067.9664487282, 92137.79679024246 432067.6161270493, 92135.3509203947 432067.7464513858, 92135.7067344719 432064.1593143428, 92138.15325301047 432064.0289522894, 92140.44233642321 432064.3793431329, 92140.0855282713 432067.9664487282);17.064052792270825;0.19206122643307824;1.0
south;6727;803;LINESTRING (92140.44216389689 432064.3793085646, 92138.15325301047 432064.0289522894, 92135.70705851603 432064.1592954049, 92136.06292296613 432060.5716509497, 92138.50976627768 432060.4412697752, 92140.79902258317 432060.7916953627, 92140.44216389689 432064.3793085646);17.068258380670446;0.004373946277433836;1.0000000000000002
south;6727;804;LINESTRING (92140.79884968601 432060.7916606494, 92138.50976627768 432060.4412697752, 92136.06324773747 432060.5716317996, 92136.41952698366 432056.9798060192, 92138.86669513109 432056.8494055477, 92141.15612434759 432057.199865944, 92140.79884968601 432060.7916606494);17.08994344825758;0.1150136591305228;0.9999999999999998
south;6727;805;LINESTRING (92141.15595143248 432057.1998311596, 92138.86669513109 432056.8494055477, 92136.41985181844 432056.9797866954, 92136.77581745357 432053.391123008, 92139.22330983628 432053.2607031026, 92141.51291162769 432053.6111983106, 92141.15595143248 432057.1998311596);17.07668921448625;0.22538570325596002;0.8390665443723737
south;6728;803;LINESTRING (92135.7067344719 432064.1593143428, 92133.26053995805 432064.2896574536, 92131.18135195819 432064.2056548087, 92131.53675474468 432060.6179965117, 92133.61640440678 432060.7020129769, 92136.06324773747 432060.5716317996, 92135.7067344719 432064.1593143428);16.22095959541485;0.15859721404542934;0.7843797159472107
south;6728;804;LINESTRING (92136.06292296613 432060.5716509497, 92133.61640440678 432060.7020129769, 92131.53698583163 432060.6180033884, 92131.89280286539 432057.0261638511, 92133.97268365152 432057.1101871693, 92136.41985181844 432056.9797866954, 92136.06292296613 432060.5716509497);16.241855265737406;0.14189992224192496;0.9795676358054498
south;6728;805;LINESTRING (92136.41952698366 432056.9798060192, 92133.97268365152 432057.1101871693, 92131.89303399045 432057.026170676, 92132.24853780978 432053.4374933494, 92134.32864928534 432053.5215234575, 92136.77614168738 432053.3911035472, 92136.41952698366 432056.9798060192);16.229545605508694;0.1348673210397752;1.0
south;6728;806;LINESTRING (92136.77581745357 432053.391123008, 92134.32864928534 432053.5215234575, 92132.24876850049 432053.4375001176, 92132.60432315929 432049.8483100164, 92134.68466583482 432049.9323468716, 92137.13248320005 432049.8019073115, 92136.77581745357 432053.391123008);16.23385665361898;0.05899031551693696;1.0
south;6728;807;LINESTRING (92137.13215823815 432049.8019269913, 92134.68466583482 432049.9323468716, 92132.60455436067 432049.8483167414, 92132.96052396485 432046.2549383615, 92135.04109787906 432046.3389819156, 92137.48924027124 432046.208522529, 92137.13215823815 432049.8019269913);16.25479283982894;0.19175539226088537;1.0
south;6728;808;LINESTRING (92137.48891524543 432046.2085423828, 92135.04109787906 432046.3389819156, 92132.96075520458 432046.2549450347, 92133.31677606233 432042.6610496978, 92135.39758125381 432042.7450999055, 92137.84604873689 432042.6146205156, 92137.48891524543 432046.2085423828);16.2591265530813;0.05856137979656529;1.0
south;6728;809;LINESTRING (92137.84572364722 432042.6146405454, 92135.39758125381 432042.7450999055, 92133.31700734072 432042.6610563229, 92133.67307963359 432039.0666422032, 92135.75411614077 432039.1506990028, 92138.20290877912 432039.0201994398, 92137.84572364722 432042.6146405454);16.26346942652439;0.05768210458461186;0.9218049533657575
south;6729;807;LINESTRING (92132.60432315929 432049.8483100164, 92130.52421167066 432049.7642798849, 92128.2815858674 432049.6803728893, 92128.63730053121 432046.0870082672, 92130.88018127609 432046.1709014826, 92132.96075520458 432046.2549450347, 92132.60432315929 432049.8483100164);15.594279507703533;0.15302952499297448;0.7553756470422536
south;6729;808;LINESTRING (92132.96052396485 432046.2549383615, 92130.88018127609 432046.1709014826, 92128.63742801457 432046.0870013339, 92128.99319388383 432042.4931198826, 92131.23620213504 432042.5770061182, 92133.31700734072 432042.6610563229, 92132.96052396485 432046.2549383615);15.59781207209948;0.26353452703537933;0.9695701539467462
south;6729;809;LINESTRING (92133.31677606233 432042.6610496978, 92131.23620213504 432042.5770061182, 92128.99332139136 432042.4931128863, 92129.34913864741 432038.8987127719, 92131.59227442933 432038.9825919761, 92133.67331095049 432039.0666487762, 92133.31677606233 432042.6610496978);15.60135310429586;0.08717710717079682;1.0
south;6729;810;LINESTRING (92133.67307963359 432039.0666422032, 92131.59227442933 432038.9825919761, 92129.3492661792 432038.8987057112, 92129.70477107636 432035.3074614208, 92131.9480341523 432035.3913335548, 92134.02930155472 432035.4753968845, 92133.67307963359 432039.0666422032);15.588943102217454;0.13032760698123352;0.9999999999999999
south;6729;811;LINESTRING (92134.0290706721 432035.4753903766, 92131.9480341523 432035.3913335548, 92129.70489837148 432035.3074543204, 92130.06045496496 432031.7156882366, 92132.30384562009 432031.7995532175, 92134.38534441582 432031.8836230424, 92134.0290706721 432035.4753903766);15.592497542889815;0.25920563974301014;1.0000000000000002
south;6729;812;LINESTRING (92134.38511302143 432031.8836165718, 92132.30384562009 432031.7995532175, 92130.06058254544 432031.7156810593, 92130.41655494345 432028.1197150309, 92132.66007320221 432028.2035728007, 92134.74180343018 432028.2876490698, 92134.38511302143 432031.8836165718);15.61202005259068;0.21197008314278226;0.901005374531925
